Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.8643077	0.045223557	199998.14	-0.0183727	-0.11156221	0.11306495	99.351852
0.86428767	0.045215145	178249.33	-0.01424823	-0.10135694	0.10235351	98.001907
0.86429065	0.045201477	158857.27	-0.0019705072	-0.094262503	0.094283096	91.197563
0.86433274	0.045200806	141580.69	0.0028248017	-0.082267381	0.082315862	88.033417
0.86431098	0.04519635	126178.37	0.03752809	-0.069364227	0.078865416	61.585308
0.86426276	0.045195583	112455.46	0.011326635	-0.066161178	0.067123726	80.285278
0.86428273	0.045186855	100226.4	0.010128691	-0.057012614	0.057905342	79.926109
0.86427039	0.045183315	89324.156	0.011136333	-0.051810123	0.052993458	77.869125
0.86429173	0.045183594	79609.563	0.013824045	-0.045669388	0.047715798	73.159027
0.86427003	0.045182831	70952.719	0.013632465	-0.041520208	0.043700937	71.823273
0.8643285	0.045177422	6,32E+04	0.015199396	-0.034031451	0.037271455	65.933128
0.86427861	0.045179546	56357.633	0.017664973	-0.030451162	0.035204042	59.881622
0.86427784	0.045175571	50224.539	0.016874593	-0.022867972	0.028419994	53.575871
0.86427081	0.045177776	44759.504	0.015936924	-0.022308361	0.027416209	54.458275
0.86428887	0.045179325	39888.289	0.015328541	-0.019666949	0.024934977	52.066929
0.86425722	0.045178257	35555.2229999999	0.016370561	-0.014502877	0.021870727	41.53812
0.86424923	0.045178761	31686.088	0.017842259	-0.011954482	0.021476869	33.822456
0.86419392	0.045174103	28243.766	0.014723465	-0.0038043146	0.015207012	14.48748
0.86424947	0.045181393	25172.58	0.016036035	-0.0082867891	0.018050632	27.328133
0.86422819	0.045177608	22435.422	0.015419849	-0.0055824006	0.016399236	19.901619
0.86421436	0.045179119	19995.176	0.020448532	-0.0020706197	0.020553101	5.7820659
0.86421919	0.045177662	17833.281	0.016360344	-0.0032886325	0.0166876	11.365698
0.86421829	0.045179417	15875.521	0.018906945	-0.0051980913	0.019608486	15.372536
0.86417657	0.045176228	14149.722	0.020003341	-0.00098487828	0.020027572	2.8187208
0.86415529	0.045179493	12609.483	0.0183073	-0.000965229	0.018332727	3.0180523
0.86417711	0.045174362	11236.27	0.016428873	-0.0046493895	0.017074093	15.801573
0.8641513	0.045176414	10020.782	0.01808363	-0.004509896	0.018637512	14.003403
0.86419392	0.04518005	8926.084	0.017905233	-0.0016922582	0.017985025	5.399097
0.86420965	0.045177624	7959.7627	0.01687037	0.0022091896	0.017014403	-7.4604807
0.8642208	0.045174419	7094.7432	0.017878978	0.0024751227	0.01804949	-7.8817935
0.86416435	0.045183537	6317.6675	0.02108662	0.010126608	0.023392173	-25.652115
0.86416602	0.045183426	5634.436	0.015426672	0.0030889243	0.015732884	-11.322753
0.86419463	0.045180088	5021.6064	0.014010031	-0.020288158	0.024655432	55.372898
0.86418802	0.045185871	4476.4321	0.02273695	0.0042626834	0.023133079	-10.618451
0.86418718	0.045180889	3986.2754	0.017732598	0.0033292128	0.018042414	-10.633235
0.86422253	0.045182457	3551.5906	0.020554135	0.0038008145	0.020902598	-10.476635
0.8641668	0.045177292	3166.0132	0.019779343	0.0056390981	0.020567495	-15.91287
0.86414409	0.045180683	2822.2908	0.022731464	0.0025243617	0.022871202	-6.3368139
0.86417955	0.04518169	2515.8052	0.021265823	0.0066425181	0.0222791	-17.346533
0.86413479	0.04518063	2240.7168	0.021385323	0.0063512307	0.022308523	-16.540901
0.8641389	0.045179211	1998.0815	0.018939463	0.0073670954	0.020321844	-21.2551
0.86412621	0.045177738	1780.5698	0.02281061	0.0070809834	0.023884393	-17.245649
0.86407894	0.045177422	1587.5402	0.02570511	0.0046418733	0.026120868	-10.236255
0.86408913	0.04517783	1413.6429	0.024654539	0.0080567235	0.025937561	-18.096594
0.86410373	0.04517535	1260.4036	0.02131802	0.0032222627	0.021560172	-8.5953102
0.86408609	0.045174755	1123.921	0.0249983	0.0054921722	0.02559451	-12.391123
0.86408043	0.045178314	1001.6025	0.023266805	0.006504613	0.024158936	-15.619198
0.86406076	0.045175182	892.57068	0.024671491	0.0091765001	0.026322816	-20.402559
0.86405629	0.045177719	795.2547	0.023864776	0.0071391566	0.024909738	-16.654573
0.86404383	0.04516526	708.41333	0.022735352	0.0070880605	0.023814635	-17.31559
0.86406267	0.045177738	631.81964	0.025856862	0.0097432351	0.027631648	-20.647125
0.8640489	0.045179081	563.01819	0.024417007	0.0076809642	0.02559663	-17.462238
0.86407679	0.045175777	502.08871	0.02319078	0.0062217731	0.024010887	-15.01803
0.86409825	0.045181057	447.43402	0.027114591	0.010605943	0.029115066	-21.363083
0.86407489	0.045178352	398.59692	0.02436078	0.0058516343	0.025053727	-13.506957
0.8640421	0.045181114	355.11365	0.027172577	0.012299904	0.029826775	-24.3543
0.86402875	0.045182755	316.72299	0.027927538	0.012426154	0.030567249	-23.986322
0.86403167	0.045177292	282.25809	0.027796851	0.013354804	0.030838544	-25.661634
0.86401057	0.045178761	251.36742	0.029268229	0.016476596	0.03358731	-29.377405
0.86403733	0.045178558	224.21082	0.031364426	0.013816867	0.03427292	-23.774773
0.86397302	0.045182831	199.80815	0.027454998	0.015557562	0.031556532	-29.538355
0.86398208	0.045180237	178.00633	0.033386916	0.013366763	0.035963267	-21.819155
0.86399686	0.045179138	158.62947	0.030480947	0.017816631	0.035306096	-30.307011
0.86393368	0.045179474	141.31134	0.034999859	0.020268982	0.040445294	-30.075823
0.86396688	0.045176079	126.00809	0.033960871	0.022680508	0.040838048	-33.736679
0.86391413	0.045180496	112.33657	0.031629086	0.026509957	0.041269563	-39.968098
0.86393058	0.045181076	100.03201	0.034804724	0.030032761	0.045971029	-40.790688
0.86392713	0.045178165	89.229065	0.036882199	0.02786723	0.04622639	-37.073746
0.86387795	0.045172199	79.516533	0.038560852	0.028804945	0.048131738	-36.75972
0.86385435	0.045181896	70.838745	0.038174935	0.035886932	0.052394632	-43.230518
0.86390626	0.04517593	63.160755	0.041244764	0.037366632	0.055654254	-42.17572
0.86388254	0.045176285	56.241817	0.038305782	0.038855914	0.054562945	-45.408489
0.86386192	0.045177776	50.144413	0.042183377	0.044412717	0.061252974	-46.474705
0.86388522	0.045173672	44.728058	0.042372096	0.050087135	0.06560576	-49.769859
0.86383063	0.045174828	39.859692	0.042249847	0.052705713	0.067549549	-51.28371
0.86385304	0.045171265	35.511364	0.046969056	0.060841851	0.076862365	-52.332363
0.86384422	0.045182495	31.629551	0.049240589	0.062464528	0.079539001	-51.7514
0.86386198	0.045175892	28.203972	0.050790057	0.070606828	0.086976744	-54.271164
0.86384887	0.045182457	25.136742	0.052384783	0.076622732	0.092818148	-55.640694
0.86383748	0.045181412	22.385387	0.05416704	0.084418461	0.10030226	-57.31377
0.86384726	0.045161236	19.955299	0.057869475	0.094416998	0.11074045	-58.495296
0.86382592	0.045177757	17.796129	0.060808919	0.1034289	0.11998026	-59.547466
0.86380219	0.04517688	15.857576	0.068898186	0.11514595	0.13418476	-59.105587
0.86385685	0.045175163	14.13601	0.073448792	0.12314874	0.14338876	-59.18716
0.86381966	0.045181255	12.600808	0.081747308	0.13468359	0.15755092	-58.743999
0.86388445	0.04518906	11.224856	0.092356049	0.15082222	0.176853	-58.518764
0.86381173	0.045182774	10.003201	0.10319456	0.16368216	0.19349669	-57.770332
0.86380422	0.045175987	8.9183798	0.1156019	0.17093563	0.20635597	-55.929939
0.86374444	0.04517841	7.9395342	0.12648343	0.18777773	0.22640347	-56.03656
0.86377442	0.045168339	7.0765405	0.14238386	0.19679025	0.24289826	-54.113094
0.86375177	0.045166866	6.3105822	0.15872101	0.22154826	0.27253622	-54.381531
0.86377126	0.045163845	5.6286025	0.17992918	0.23724146	0.29775497	-52.822514
0.86374891	0.045172909	5.0144415	0.20134568	0.25050652	0.32139322	-51.20927
0.8637706	0.045179554	4.4693937	0.22579336	0.25434849	0.34011143	-48.4035
0.86373049	0.045174995	3.9859693	0.2528992	0.26997173	0.36992261	-46.870129
0.86377823	0.045172871	3.5511365	0.28374228	0.2668342	0.3894999	-43.241013
0.86374044	0.045170689	3.1655185	0.30783576	0.28301144	0.41816065	-42.594147
0.86371726	0.045177654	2.8183618	0.33372906	0.29070449	0.44258806	-41.058449
0.86371177	0.045176765	2.513674	0.37059674	0.28983331	0.47047347	-38.027966
0.86371696	0.04517783	2.2398219	0.40811339	0.28693333	0.49888605	-35.110001
0.86371714	0.045175987	1.9970604	0.43293831	0.27352357	0.51210421	-32.28405
0.86371481	0.045175613	1.7796129	0.46743134	0.28415054	0.54702246	-31.29533
