Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.86465156	0.045149353	199998.14	-0.018880138	-0.11025899	0.11186378	99.716774
0.86464942	0.045136227	178249.33	-0.0067184493	-0.097529419	0.097760551	93.940674
0.86467981	0.045129829	158857.27	-0.0036420356	-0.091700874	0.091773167	92.274391
0.86466289	0.045128204	141580.69	0.00095371791	-0.080938086	0.080943704	89.324898
0.86469346	0.045119926	126178.37	-0.062729701	-0.099951781	0.11800582	122.11237
0.86464906	0.045116646	112455.46	0.0084109008	-0.066107981	0.066640891	82.749229
0.86466414	0.045113083	100226.4	0.008723272	-0.054496527	0.05519028	80.9058
0.86469251	0.045111088	89324.156	0.013071649	-0.054678027	0.05621881	76.554886
0.86467522	0.045114052	79609.563	0.013080843	-0.046150681	0.047968674	74.17527
0.86466283	0.045110363	70952.719	0.016501162	-0.040329278	0.043574523	67.747543
0.86466265	0.045103569	6,32E+04	0.013414566	-0.037060689	0.039413769	70.101662
0.86465782	0.045106071	56357.633	0.012786967	-0.032770667	0.035177026	68.684494
0.86467779	0.045102489	50224.539	0.021476276	-0.025876578	0.033627782	50.30901
0.86462009	0.04510564	44759.504	0.013505676	-0.018717656	0.023081463	54.187767
0.86462444	0.04510564	39888.289	0.014803943	-0.019388746	0.024394266	52.637081
0.86467963	0.045100964	35555.2229999999	0.016508665	-0.016684046	0.023471119	45.302734
0.86460209	0.04510014	31686.088	0.012670885	-0.012270972	0.017638823	44.081409
0.8646484	0.045104877	28243.766	0.022897456	-0.0067969467	0.023884974	16.533146
0.86457801	0.045106518	25172.58	0.019793011	-0.010047418	0.022197159	26.913467
0.86458397	0.045106255	22435.422	0.014776224	-0.0079678381	0.016787592	28.335043
0.864595	0.045104095	19995.176	0.017371804	-0.0045430851	0.017956035	14.655795
0.86453557	0.045105511	17833.281	0.016138738	-0.0034472016	0.01650279	12.057076
0.86451602	0.045107113	15875.521	0.016132817	-0.0033502544	0.016477013	11.731697
0.86451626	0.045104824	14149.722	0.026212431	-0.04989963	0.056365456	62.286915
0.86453182	0.045106071	12609.483	0.02116832	-0.0028995946	0.021365987	7.7997227
0.86451489	0.045107452	11236.27	0.017883278	-0.0056291339	0.018748302	17.472479
0.86448127	0.045105808	10020.782	0.014649841	-0.003713628	0.015113202	14.224435
0.86448401	0.045104095	8926.084	0.016864149	-0.0013556648	0.016918551	4.5959744
0.86447525	0.045106274	7959.7627	0.014784644	-0.00056379527	0.01479539	2.18385
0.86448097	0.045101185	7094.7432	0.013494261	-0.00016970129	0.013495328	0.72050297
0.86447072	0.045104988	6317.6675	0.015718782	0.0032030924	0.016041817	-11.517745
0.86446321	0.045108177	5634.436	0.017447222	0.0051625557	0.018194987	-16.483252
0.86447591	0.04510553	5021.6064	0.024690863	0.0013050032	0.024725325	-3.0254784
0.86446303	0.045102322	4476.4321	0.014999021	0.003149376	0.015326095	-11.858249
0.86444825	0.04510342	3986.2754	0.017534183	0.0040307096	0.017991504	-12.946084
0.86444771	0.045100365	3551.5906	0.016780693	0.0065533863	0.018014953	-21.332203
0.86445099	0.045100029	3166.0132	0.018784279	0.0036238225	0.019130636	-10.919235
0.86445427	0.045106388	2822.2908	0.018617565	0.0088032596	0.020593958	-25.306984
0.86441475	0.045103329	2515.8052	0.018129796	0.0061083282	0.019131158	-18.619806
0.86442518	0.04510564	2240.7168	0.018257989	0.0057934243	0.019155102	-17.604702
0.86438745	0.04509893	1998.0815	0.02007008	0.003603278	0.020390971	-10.178155
0.86440754	0.045102547	1780.5698	0.020776602	0.0048929527	0.02134498	-13.251862
0.86439002	0.045104301	1587.5402	0.025938144	0.0056251436	0.026541092	-12.23612
0.86443001	0.045106274	1413.6429	0.022054261	0.0072561628	0.023217285	-18.211935
0.86436951	0.045104637	1260.4036	0.018241078	0.0040823044	0.018692302	-12.614779
0.86437792	0.045108253	1123.921	0.019141398	0.0073477626	0.020503238	-21.000177
0.86437589	0.045103683	1001.6025	0.020392084	0.0076993275	0.021797173	-20.684757
0.86437076	0.045099693	892.57068	0.021994542	0.0087290779	0.023663403	-21.646877
0.86436552	0.045104019	795.2547	0.020376462	0.0078572389	0.021838874	-21.086823
0.86436814	0.04509798	708.41333	0.02195026	0.0086435862	0.023590792	-21.493557
0.86437172	0.045105103	631.81964	0.021824822	0.0089005865	0.023569966	-22.18659
0.86433727	0.045102489	563.01819	0.023165796	0.0087977517	0.024780124	-20.795441
0.86431646	0.045107471	502.08871	0.026520042	0.0077391183	0.027626194	-16.268379
0.86437404	0.045103104	447.43402	0.022901561	0.010043496	0.025007065	-23.67989
0.8643381	0.045104153	398.59692	0.019255565	0.012185807	0.022787511	-32.327511
0.86435616	0.045100983	355.11365	0.024301477	0.012007021	0.027105909	-26.293337
0.86435872	0.045107056	316.72299	0.024249937	0.011579179	0.026872603	-25.524157
0.86434019	0.045100945	282.25809	0.025132829	0.013030727	0.028310051	-27.405581
0.86436266	0.045105976	251.36742	0.025869958	0.012347303	0.028665496	-25.514372
0.86431724	0.045105362	224.21082	0.024810586	0.015314228	0.029156316	-31.68478
0.86432266	0.045099339	199.80815	0.026348248	0.017984897	0.031901203	-34.316826
0.86432803	0.045103271	178.00633	0.034974888	0.020938387	0.040763449	-30.907658
0.86432916	0.045100197	158.62947	0.029646724	0.017507503	0.034430232	-30.563444
0.86427158	0.045102436	141.31134	0.027652489	0.016676472	0.032291871	-31.09305
0.86428368	0.045104988	126.00809	0.029488688	0.020579772	0.035959836	-34.910686
0.86427528	0.045104206	112.33657	0.031945456	0.021609215	0.038567737	-34.076031
0.86428159	0.045106201	100.03201	0.028172201	0.024547903	0.037366729	-41.067329
0.86429012	0.045101501	89.229065	0.030747974	0.02643878	0.040551782	-40.690735
0.86425066	0.045104542	79.516533	0.030560182	0.027601048	0.041179396	-42.08741
0.86424786	0.045099636	70.838745	0.031006262	0.033697411	0.045791961	-47.381668
0.86426342	0.045102863	63.160755	0.033568826	0.031411063	0.045973044	-43.098099
0.86425281	0.045106945	56.241817	0.035012566	0.037365563	0.051206104	-46.862019
0.86423326	0.045105549	50.144413	0.037403934	0.042904869	0.056919962	-48.918484
