Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.85807472	0.045293022	199998.14	-0.016713306	-0.11315756	0.11438517	98.40181
0.85804963	0.045296677	178249.33	-0.0080171051	-0.1060502	0.10635281	94.323181
0.85809463	0.045278755	158857.27	0.00052406668	-0.093292378	0.093293853	89.678146
0.85804576	0.045273594	141580.69	-0.00069872628	-0.082737632	0.082740583	90.483856
0.85808188	0.045269825	126178.37	0.02084812	0.070711009	0.073720358	-73.572609
0.85807949	0.045266151	112455.46	0.010921597	-0.065342925	0.066249371	80.511139
0.85799569	0.045262383	100226.4	0.01161098	-0.059912268	0.061027002	79.032059
0.8580429	0.045262047	89324.156	0.013577877	-0.052079622	0.053820495	75.387482
0.8580392	0.045256454	79609.563	0.016382862	-0.04661233	0.049407564	70.634926
0.85802567	0.04525692	70952.719	0.015872147	-0.042369287	0.045244686	69.463326
0.85801119	0.045255913	6,32E+04	0.01300589	-0.033326354	0.035774279	68.681366
0.85800093	0.04525552	56357.633	0.018099943	-0.030804111	0.035728157	59.562267
0.85796767	0.045253918	50224.539	0.027027106	-0.0046788049	0.027429102	9.821434
0.85794914	0.045256268	44759.504	0.014252299	-0.022776695	0.026868306	57.964119
0.85800046	0.04525375	39888.289	0.013374843	-0.017122019	0.021726711	52.004871
0.85794258	0.04525761	35555.2229999999	0.019635698	-0.012192847	0.023113333	31.838343
0.85795319	0.045255184	31686.088	0.016053198	-0.0089197177	0.018364817	29.058081
0.85797334	0.04525597	28243.766	0.007835865	-0.01373786	0.015815485	60.300228
0.85793859	0.04525317	25172.58	0.021888932	-0.0085712401	0.023507265	21.384253
0.8579157	0.045260929	22435.422	0.016174776	-0.0054240008	0.017059987	18.538208
0.85789853	0.04525127	19995.176	0.016766643	-0.0039057597	0.017215554	13.113094
0.8578949	0.045254757	17833.281	0.01622567	-0.0048013115	0.016921138	16.483927
0.85792482	0.045253281	15875.521	0.017932374	-0.0010276771	0.017961796	3.2799466
0.85788894	0.045257462	14149.722	0.024044273	-0.003766336	0.024337469	8.902566
0.85787934	0.045251644	12609.483	0.020882903	-0.0035656213	0.021185119	9.6894474
0.85786092	0.045251049	11236.27	0.017566809	-0.00032798731	0.017569872	1.0696367
0.85784197	0.045251308	10020.782	0.017806649	-0.0013029911	0.017854258	4.1851258
0.8578428	0.045251884	8926.084	0.016081519	0.0032052603	0.016397834	-11.272095
0.85788655	0.045252014	7959.7627	0.018702865	0.00062987162	0.018713469	-1.9288676
0.85778815	0.045249794	7094.7432	0.019331181	0.0032406028	0.01960092	-9.5163536
0.85776824	0.04525692	6317.6675	0.017434591	0.0039853845	0.017884303	-12.876047
0.8578006	0.045256584	5634.436	0.019477474	0.0029879007	0.019705318	-8.7213507
0.8577584	0.045259045	5021.6064	0.02174009	0.0041945498	0.022141043	-10.920502
0.85776222	0.045252949	4476.4321	0.03477608	-0.014856105	0.037816394	23.131844
0.85776198	0.04525502	3986.2754	0.021751912	0.0010171459	0.021775682	-2.6772702
0.85772353	0.045255337	3551.5906	0.022793716	0.0041994937	0.023177342	-10.439059
0.85772884	0.045256302	3166.0132	0.019683739	0.0070745116	0.02091646	-19.76889
0.8577069	0.045257557	2822.2908	0.024354821	0.0050729257	0.024877537	-11.766046
0.85770422	0.045252632	2515.8052	0.022881107	0.0052212635	0.023469271	-12.854286
0.85766214	0.045251419	2240.7168	0.0182887	0.0069091865	0.019550279	-20.695786
0.85764265	0.045255169	1998.0815	0.022454808	0.0050339927	0.023012159	-12.635837
0.85763907	0.045256287	1780.5698	0.02256209	0.0038742092	0.0228923	-9.7434216
0.85759968	0.045249702	1587.5402	0.02284041	0.007623435	0.02407906	-18.457443
