Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.75411689	0.90702307	199998.14	0.0027828447	0.0019414497	0.0033931478	-34.901527
0.75420028	0.90634259	178249.33	0.0044039469	0.00016482155	0.0044070301	-2.1433442
0.7542693	0.90542816	158857.27	0.0059073195	-0.0012502146	0.006038167	11.949648
0.75433934	0.90487549	141580.69	0.0072801718	-0.0014209322	0.0074175433	11.044056
0.75437009	0.90448083	126178.37	0.091776609	-0.018212283	0.093566194	11.224043
0.75437075	0.90421179	112455.46	0.0087988665	-0.0029922074	0.0092937266	18.781494
0.75438559	0.90395209	100226.4	0.0099376123	-0.0026020373	0.010272621	14.672773
0.7543925	0.90385217	89324.156	0.010273105	-0.0029903913	0.010699492	16.229715
0.75445461	0.90381415	79609.563	0.010775362	-0.002420051	0.01104378	12.658086
0.75437796	0.90386078	70952.719	0.010631725	-0.0021940088	0.010855747	11.660124
0.75439548	0.90382721	6,32E+04	0.011872846	-0.0018353128	0.01201386	8.7872715
0.75441051	0.90372546	56357.633	0.011784365	-0.0014561639	0.011873992	7.0441856
0.75440669	0.90375983	50224.539	0.011804449	-0.0031011882	0.012205015	14.719748
0.75442129	0.90367444	44759.504	0.013116486	0.0002305338	0.013118512	-1.0069201
0.75438064	0.90357977	39888.289	0.013459029	0.00037091406	0.013464139	-1.5786008
0.75443107	0.90371399	35555.2229999999	0.013728057	0.00080010324	0.013751353	-3.3355587
0.75440443	0.90370984	31686.088	0.013819342	-0.000042899301	0.013819408	0.17786239
0.75446528	0.90368524	28243.766	0.014611573	0.0030933665	0.014935427	-11.953398
0.75447685	0.90367334	25172.58	0.016246807	0.0013000759	0.016298739	-4.5750828
0.75443089	0.90366437	22435.422	0.015408055	0.0016076805	0.015491701	-5.9567022
0.75442165	0.90360883	19995.176	0.015976826	0.0012748494	0.016027607	-4.5621738
0.75445217	0.90358691	17833.281	0.01574108	0.0015993555	0.015822122	-5.8015666
0.7544412	0.90361932	15875.521	0.015818018	0.0024829875	0.016011713	-8.9210415
0.75444108	0.9036189	14149.722	0.015398324	0.004650895	0.016085373	-16.806366
0.75441664	0.90361292	12609.483	0.016295502	0.0021183623	0.016432615	-7.4067297
0.75445235	0.90357495	11236.27	0.01652669	0.0016035418	0.016604301	-5.541913
0.75443369	0.90360626	10020.782	0.016771508	0.0024108363	0.016943896	-8.1800022
0.75443316	0.90360925	8926.084	0.016260544	0.0018926662	0.016370323	-6.6391387
0.75443053	0.90356708	7959.7627	0.01669568	0.001623015	0.016774382	-5.5523725
