Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.74427074	0.91001727	199998.14	0.0061738165	0.0016652027	0.0063944436	-15.094629
0.7444036	0.90924963	178249.33	0.0068983296	-0.00075234356	0.0069392342	6.2241755
0.74448162	0.90844287	158857.27	0.0088245347	-0.0017866086	0.0090035759	11.445354
0.74453914	0.9077594	141580.69	0.0095468117	-0.0025666789	0.0098858206	15.048249
0.74451411	0.90739166	126178.37	0.023799673	-0.017201589	0.029365269	35.858116
0.74460822	0.90714301	112455.46	0.011524493	-0.0028333233	0.011867673	13.812361
0.74458879	0.90694965	100226.4	0.011907514	-0.0032991401	0.012356101	15.486122
0.74463755	0.90688184	89324.156	0.012958462	-0.0024591566	0.013189739	10.745372
0.74460393	0.9068736	79609.563	0.013667891	-0.0024486945	0.013885508	10.157167
0.74463612	0.90675513	70952.719	0.013589194	-0.0025695297	0.013829992	10.707428
0.7446382	0.90669403	6,32E+04	0.01463768	-0.00095075159	0.014668524	3.7162747
0.74458092	0.90668018	56357.633	0.014609006	-0.0011017815	0.014650495	4.3129659
0.74461794	0.90671191	50224.539	0.018459199	0.0014899232	0.01851923	-4.6145911
0.74457473	0.90670447	44759.504	0.016137589	0.0005904581	0.016148387	-2.0954602
0.74462354	0.90653156	39888.289	0.016555693	0.00096105534	0.016583564	-3.3222826
0.74460155	0.90672864	35555.2229999999	0.016958391	0.0013846303	0.017014824	-4.6677709
0.74460959	0.90680579	31686.088	0.017981721	0.0011214744	0.018016659	-3.5687704
0.74462318	0.90675439	28243.766	0.015068286	0.0099325115	0.018047383	-33.391537
0.74463797	0.9067041	25172.58	0.018273771	0.0014281071	0.01832949	-4.4686198
0.74464059	0.90667468	22435.422	0.019542841	0.0012919062	0.019585496	-3.7821131
0.74466008	0.90672455	19995.176	0.019185841	0.001706253	0.019261563	-5.0821114
0.74463362	0.90665381	17833.281	0.019971397	0.002197379	0.020091917	-6.2787881
0.74463326	0.90669366	15875.521	0.019461919	0.0028157223	0.01966455	-8.2323484
0.74462909	0.90668805	14149.722	0.020677445	0.001468843	0.020729551	-4.0632372
0.74460363	0.90666791	12609.483	0.021037307	0.001648046	0.021101762	-4.4793577
0.7446425	0.90667468	11236.27	0.020602632	0.0036885315	0.02093021	-10.150246
0.74466974	0.90665417	10020.782	0.02071137	0.0032143025	0.020959308	-8.8216467
0.74464893	0.90657556	8926.084	0.020629505	0.0034963298	0.020923689	-9.6191978
0.7446385	0.90657922	7959.7627	0.021188725	0.0038134356	0.021529151	-10.202573
0.74468809	0.90648871	7094.7432	0.020912446	0.0033483629	0.021178808	-9.096612
0.74471205	0.9067536	6317.6675	0.021130126	0.0037639835	0.021462753	-10.100354
0.74467254	0.9068479	5634.436	0.021229943	0.0038638599	0.021578692	-10.314957
0.74466354	0.90687292	5021.6064	0.02205953	0.0044275876	0.022499476	-11.349091
0.74469954	0.90682184	4476.4321	0.022598784	0.0037028692	0.022900138	-9.3053732
0.74462521	0.90679236	3986.2754	0.021864468	0.0045234417	0.022327483	-11.688763
0.74464297	0.90689081	3551.5906	0.022261225	0.0047397045	0.022760205	-12.019539
0.74462098	0.90687439	3166.0132	0.022607926	0.0051041348	0.02317694	-12.722232
0.74466509	0.90677899	2822.2908	0.022897888	0.0050721955	0.023452941	-12.490116
0.74464643	0.90685126	2515.8052	0.023474151	0.0047784713	0.023955574	-11.506097
0.74461532	0.90677002	2240.7168	0.022545461	0.0057358351	0.023263654	-14.273912
0.74456871	0.90679053	1998.0815	0.023682658	0.0059001097	0.024406547	-13.989431
0.74467051	0.90680023	1780.5698	0.024191804	0.0062732892	0.02499195	-14.537429
0.74457693	0.90681323	1587.5402	0.024782777	0.0069776746	0.025746338	-15.724745
0.74465305	0.90682593	1413.6429	0.024626872	0.0071505783	0.025643978	-16.191011
0.74461538	0.90685608	1260.4036	0.025790753	0.0081192004	0.027038572	-17.47455
0.74464089	0.90688104	1123.921	0.025033973	0.0080929771	0.026309619	-17.91497
0.74460155	0.90691162	1001.6025	0.026156284	0.0078739095	0.02731574	-16.753538
0.74466234	0.9067738	892.57068	0.026263056	0.0091811884	0.027821617	-19.268894
0.74459326	0.90684607	795.2547	0.027122553	0.0098774713	0.028865159	-20.010574
0.74463195	0.90683228	708.41333	0.027783202	0.010339537	0.029644769	-20.412783
0.74460018	0.9069646	631.81964	0.028262606	0.010815267	0.030261276	-20.940376
0.74454439	0.90688184	563.01819	0.028250134	0.011565221	0.030525798	-22.263525
0.74463159	0.90690045	502.08871	0.031388804	0.013194568	0.034049284	-22.799889
0.7446236	0.90679614	447.43402	0.030231472	0.013434884	0.033082291	-23.96039
0.74460196	0.90684979	398.59692	0.031489935	0.013720933	0.034349382	-23.543932
0.74460381	0.9068941	355.11365	0.031777494	0.014938749	0.035113748	-25.178438
0.74458009	0.906896	316.72299	0.032227233	0.016253177	0.036093771	-26.763205
0.7445541	0.90686206	282.25809	0.033659421	0.017168121	0.03778493	-27.024036
0.74455029	0.90683936	251.36742	0.035283938	0.018005142	0.03961239	-27.034897
0.74457729	0.90683228	224.21082	0.036182854	0.018973609	0.040855806	-27.671671
0.74453974	0.90687885	199.80815	0.038408309	0.0207556	0.043657683	-28.386497
0.74457711	0.90689301	178.00633	0.039286487	0.021258319	0.044669274	-28.418274
0.74452764	0.90692322	158.62947	0.040372491	0.022402368	0.046171464	-29.025541
0.74461782	0.90690717	141.31134	0.042514145	0.023216968	0.048440482	-28.638947
0.74456799	0.90688	126.00809	0.045043066	0.025612734	0.051815923	-29.62376
0.74459648	0.90688257	112.33657	0.047094304	0.027204527	0.05438713	-30.013336
0.74460983	0.90668317	100.03201	0.048896126	0.027272375	0.055987619	-29.151094
0.74457872	0.90673651	89.229065	0.051277604	0.02882641	0.058824778	-29.343117
0.74456531	0.90691943	79.516533	0.053960055	0.028947387	0.061234295	-28.211758
0.74460489	0.90676074	70.838745	0.057278205	0.0300628	0.064688213	-27.692997
0.74452579	0.90675067	63.160755	0.06025954	0.031125516	0.067823373	-27.317451
0.74460673	0.90680841	56.241817	0.06206641	0.031835616	0.069754899	-27.15457
0.74452227	0.90683673	50.144413	0.065601461	0.031587515	0.07281018	-25.711109
0.74448586	0.90687921	44.728058	0.068380237	0.032062829	0.075524047	-25.121426
0.74459165	0.90685309	39.859692	0.071226969	0.033552226	0.078733936	-25.223284
0.74452585	0.90679236	35.511364	0.074619159	0.031266585	0.080904998	-22.73444
0.74447083	0.90688257	31.629551	0.07956332	0.031772502	0.085672714	-21.768608
0.7445063	0.906776	28.203972	0.080887392	0.028018463	0.085602596	-19.105497
0.74454439	0.90678534	25.136742	0.084556438	0.030784287	0.089985907	-20.004942
0.74451435	0.90678979	22.385387	0.085967347	0.026379853	0.089923754	-17.059103
0.74448067	0.9068468	19.955299	0.090483911	0.028177703	0.094769835	-17.297173
0.74452138	0.90680603	17.796129	0.093726233	0.023918306	0.096729994	-14.31595
0.74448335	0.90691907	15.857576	0.094246335	0.025762431	0.097704016	-15.288434
