Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.86057681	0.04507103	199998.14	-0.020682471	-0.10875507	0.11070424	100.76763
0.86046493	0.0450634	178249.33	-0.012161751	-0.099859379	0.10059723	96.943787
0.86044109	0.045053593	158857.27	-0.0011382084	-0.09070541	0.090712547	90.718933
0.86064607	0.045043373	141580.69	0.0031379836	-0.083078481	0.083137721	87.836891
0.86057907	0.045043243	126178.37	-0.071529232	-0.1889382	0.20202494	110.73593
0.86044091	0.045039608	112455.46	0.0072276457	-0.065879732	0.066275015	83.739136
0.86048514	0.045034607	100226.4	-0.0034019761	-0.058945764	0.059043851	93.303085
0.86062336	0.045034103	89324.156	0.010751043	-0.051495139	0.052605458	78.207306
0.86041784	0.045032669	79609.563	0.013759847	-0.043976583	0.046078987	72.625603
0.86035365	0.045027744	70952.719	0.014021909	-0.040408079	0.042771798	70.862839
0.86062843	0.045026646	6,32E+04	0.0097435182	-0.030970857	0.032467369	72.536278
0.86043763	0.045026424	56357.633	0.014023864	-0.030912841	0.033945139	65.59819
0.86029619	0.045030396	50224.539	0.036460035	-0.034601159	0.05026504	43.501553
0.86054206	0.045033062	44759.504	0.011502875	-0.023295268	0.025980486	63.72049
0.86047375	0.045026218	39888.289	0.014929822	-0.019548619	0.024597725	52.630024
0.86023927	0.045030991	35555.2229999999	0.015156171	-0.017290164	0.022992592	48.76292
0.86054301	0.045026928	31686.088	0.012972008	-0.014709938	0.019612631	48.592434
0.86052668	0.045023605	28243.766	0.010406162	-0.011251356	0.015325835	47.234859
0.86052066	0.045031101	25172.58	0.016694631	-0.0077345259	0.018399283	24.858015
0.8604207	0.04502454	22435.422	0.013029551	-0.0055313408	0.014155032	23.002327
0.86039257	0.045028027	19995.176	0.017232044	-0.0047550891	0.017876079	15.426555
0.86024779	0.045025692	17833.281	0.016326241	-0.0027874985	0.016562497	9.6890984
0.86046863	0.045027878	15875.521	0.015432947	-0.0025490744	0.015642047	9.3789196
0.86050576	0.045023422	14149.722	0.026500044	-0.0028982933	0.026658066	6.2415957
0.86042738	0.045025303	12609.483	0.01668155	-0.011711351	0.020382097	35.07093
0.86039513	0.04503207	11236.27	0.015498779	-0.0027687713	0.01574415	10.128728
0.86024517	0.045028008	10020.782	0.014328184	-0.0041633444	0.0149208	16.202295
0.86032045	0.04502232	8926.084	0.013366085	-0.0044007585	0.014071919	18.224033
0.8604489	0.04502784	7959.7627	0.015257668	0.00085680181	0.015281706	-3.2140968
0.860443	0.045022957	7094.7432	0.013197798	0.0024989373	0.013432296	-10.721743
0.86022031	0.045033936	6317.6675	0.015229388	0.0019880142	0.015358596	-7.4372239
0.86027765	0.045035019	5634.436	0.017018868	0.0023838414	0.01718501	-7.9735723
0.86040002	0.04502795	5021.6064	0.027880209	-0.0062138117	0.028564269	12.564465
0.86031067	0.045027466	4476.4321	0.01535976	0.0027774256	0.015608855	-10.249742
0.86037207	0.045027149	3986.2754	0.018456994	0.0052085086	0.01917783	-15.758909
0.86039859	0.045025524	3551.5906	0.016833926	0.001145854	0.016872879	-3.8940103
0.86022085	0.045026108	3166.0132	0.01701699	0.002917737	0.017265316	-9.7293406
0.86015797	0.045028584	2822.2908	0.018954212	0.0011358256	0.018988213	-3.429332
0.86032027	0.045030933	2515.8052	0.016307017	0.0030376869	0.016587535	-10.552168
0.86012912	0.045029743	2240.7168	0.017568393	0.0044577834	0.018125128	-14.237683
0.8603723	0.045026535	1998.0815	0.017842116	0.0053634513	0.018630827	-16.731106
0.86023384	0.045031288	1780.5698	0.017914312	0.0078583527	0.019562114	-23.685303
0.86017889	0.045031216	1587.5402	0.017034199	0.010719375	0.020126324	-32.181614
0.86035949	0.04502821	1413.6429	0.020230075	0.0042872336	0.02067937	-11.965306
0.86021709	0.045030544	1260.4036	0.016413335	0.0077011702	0.018130239	-25.136066
0.86011416	0.045029297	1123.921	0.019229721	0.0027076383	0.019419409	-8.0148344
0.86036366	0.045030804	1001.6025	0.017865404	0.0049273116	0.018532433	-15.418956
0.86026937	0.045030598	892.57068	0.020000901	0.0051417463	0.020651238	-14.417165
0.86006933	0.045031643	795.2547	0.019832855	0.0047485838	0.020393411	-13.464858
0.86025983	0.045030972	708.41333	0.020753065	0.00626323	0.021677587	-16.793699
0.86028624	0.045029259	631.81964	0.020772265	0.0047470671	0.021307783	-12.872697
0.86005467	0.045028362	563.01819	0.017436912	0.0090991231	0.019668248	-27.556952
0.86018908	0.04503347	502.08871	0.018582592	0.0082636084	0.020337157	-23.974533
0.86026829	0.045030712	447.43402	0.018920397	0.0091679217	0.021024562	-25.852613
0.85998958	0.04503088	398.59692	0.014743344	0.010817626	0.018286258	-36.268597
0.86021775	0.045030228	355.11365	0.022223871	0.010687156	0.024660002	-25.682264
0.8601976	0.045025787	316.72299	0.02162955	0.0096029071	0.023665443	-23.939865
0.85998696	0.045025452	282.25809	0.021465093	0.013352345	0.025279148	-31.883648
0.86025888	0.045025562	251.36742	0.024257287	0.012350263	0.027220305	-26.982292
0.86013484	0.045026573	224.21082	0.021054992	0.013252215	0.024878383	-32.186707
0.85997754	0.045029613	199.80815	0.024877578	0.013435403	0.028273731	-28.37174
0.86021882	0.045032146	178.00633	0.032900114	0.01549166	0.036364943	-25.214315
0.86019218	0.045030861	158.62947	0.023273638	0.019083899	0.030097466	-39.35104
0.85988587	0.045032127	141.31134	0.025902078	0.017153623	0.031067096	-33.514473
0.85996515	0.045030003	126.00809	0.027278785	0.020564226	0.034161668	-37.010967
0.86008132	0.045032318	112.33657	0.027436031	0.024147306	0.036548983	-41.352013
0.85993004	0.045033024	100.03201	0.02596236	0.024451615	0.035664067	-43.283543
0.86021036	0.045025879	89.229065	0.026344134	0.030119691	0.040015113	-48.825493
0.86019832	0.045031139	79.516533	0.029426159	0.031745967	0.043286316	-47.171764
0.86010581	0.045031082	70.838745	0.029945105	0.032491591	0.044186115	-47.335518
0.85995275	0.045031567	63.160755	0.033008952	0.035883248	0.048756521	-47.389091
0.86001217	0.045032932	56.241817	0.02837242	0.03973189	0.048822302	-54.469486
0.86012346	0.045028996	50.144413	0.028704893	0.043276709	0.05193115	-56.444187
0.85987723	0.045027729	44.728058	0.032353964	0.04622066	0.05641922	-55.008392
0.86010545	0.045034252	39.859692	0.037743069	0.055990882	0.067524202	-56.016361
0.85998821	0.045035839	35.511364	0.036397472	0.059142794	0.069445275	-58.391159
0.85989672	0.045033546	31.629551	0.037954278	0.064700417	0.075011142	-59.603447
0.86013007	0.045030693	28.203972	0.042849042	0.071436912	0.083302297	-59.043972
0.85988051	0.045032501	25.136742	0.041609477	0.078390419	0.088749118	-62.040726
0.85994869	0.045039177	22.385387	0.050886482	0.08870928	0.10226813	-60.160038
0.86012858	0.045032372	19.955299	0.051801566	0.09847071	0.11126492	-62.252907
0.85986722	0.04503125	17.796129	0.057814591	0.11109129	0.12523499	-62.506443
0.8598876	0.045033993	15.857576	0.060909361	0.11590365	0.1309336	-62.277302
0.86007059	0.045030319	14.13601	0.060835026	0.12807217	0.1417864	-64.59201
0.85978889	0.045033855	12.600808	0.076281324	0.14624193	0.16494103	-62.452984
0.86008692	0.045038261	11.224856	0.087878436	0.15150368	0.17514561	-59.884483
0.86005545	0.04503524	10.003201	0.095177971	0.17041597	0.19519337	-60.816475
0.85984874	0.045034302	8.9183798	0.11116555	0.18587694	0.21658258	-59.118046
0.86000115	0.045029881	7.9395342	0.11448523	0.19650698	0.22742441	-59.774864
0.86003417	0.045026981	7.0765405	0.13112774	0.20893709	0.2466763	-57.887848
0.86003625	0.045020866	6.3105822	0.16145024	0.22516491	0.27706572	-54.358299
0.86005813	0.045020885	5.6286025	0.18019564	0.24287504	0.30242148	-53.427269
0.85975599	0.045025471	5.0144415	0.21515565	0.26891342	0.34439278	-51.336956
0.86000693	0.045030842	4.4693937	0.23830625	0.27461624	0.36359861	-49.049236
0.86004591	0.045028118	3.9859693	0.25972843	0.27501783	0.37827724	-46.637749
0.85983163	0.045027626	3.5511365	0.27618524	0.29839429	0.40659249	-47.213535
0.86009341	0.045023579	3.1655185	0.31138149	0.2972967	0.43051571	-43.674416
0.85986364	0.045028702	2.8183618	0.35750884	0.28102386	0.45473835	-38.169518
0.85992455	0.045024952	2.513674	0.35549587	0.31534493	0.47520494	-41.574837
0.86003709	0.045025372	2.2398219	0.42353624	0.2892397	0.51287675	-34.329796
0.85990614	0.04502758	1.9970604	0.41261485	0.29811844	0.50904381	-35.848495
0.85990894	0.045028111	1.7796129	0.45345122	0.26276499	0.52408344	-30.091349
0.85975659	0.045032192	1.5846854	0.4974221	0.28377452	0.57267505	-29.704342
0.85991257	0.045030891	1.4122382	0.49245694	0.23357356	0.54504168	-25.375103
0.85976738	0.045030342	1.2596743	0.5332157	0.2467881	0.58755708	-24.836105
0.85991138	0.045027443	1.1224856	0.57229453	0.18984927	0.60296249	-18.352413
0.85984945	0.045026787	1.0000638	0.53682429	0.20829602	0.57581902	-21.207014
