Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.84314686	0.045299866	199998.14	-0.020219935	-0.11541394	0.11717177	99.93708
0.84321761	0.045293007	178249.33	-0.010090548	-0.10325299	0.10374488	95.581589
0.84310269	0.045286591	158857.27	-0.00284458	-0.092019595	0.092063554	91.770607
0.84316564	0.045276299	141580.69	0.00060355151	-0.082454324	0.082456529	89.580612
0.84328055	0.045277153	126178.37	-0.023952285	-0.1155952	0.11805067	101.7065
0.84325093	0.045268986	112455.46	0.0080959052	-0.063421316	0.063935958	82.72538
0.84304106	0.045268631	100226.4	0.010457941	-0.059552472	0.060463753	80.039909
0.84321707	0.045260014	89324.156	0.0095308451	-0.053343792	0.054188535	79.869949
0.84324652	0.0452649	79609.563	0.013227342	-0.045767248	0.047640357	73.880005
0.84310281	0.045255352	70952.719	0.015042426	-0.04128271	0.043937873	69.979477
0.84299952	0.045257221	6,32E+04	0.015932769	-0.033634838	0.037217677	64.65316
0.8430621	0.045258057	56357.633	0.015122999	-0.0306555	0.034182813	63.741913
0.84307456	0.045261936	50224.539	0.022032954	-0.06570264	0.069298543	71.461456
0.84321654	0.045259476	44759.504	0.015279252	-0.022681868	0.027348176	56.034496
0.84318298	0.045251942	39888.289	0.015794916	-0.02065308	0.026000559	52.59222
0.84306359	0.045258858	35555.2229999999	0.012960642	-0.015095543	0.019896071	49.351467
0.84318042	0.045253376	31686.088	0.012894175	-0.013819098	0.018900456	46.983025
0.84315342	0.045258373	28243.766	0.017825305	-0.017760597	0.025163075	44.895813
0.84298056	0.045255894	25172.58	0.014123643	-0.0081349378	0.016298911	29.941088
0.84297377	0.045259251	22435.422	0.015024222	-0.0081102103	0.017073452	28.360571
0.84315532	0.04525761	19995.176	0.01309082	-0.00519705	0.014084704	21.653057
0.84313953	0.045256824	17833.281	0.016732143	-0.0032780129	0.01705022	11.084491
0.84311068	0.045254051	15875.521	0.015294779	-0.0070119211	0.016825495	24.629181
0.84292626	0.045255577	14149.722	0.015337043	-0.0016533915	0.015425907	6.1529403
0.84304494	0.045257725	12609.483	0.016569907	-0.0027400134	0.016794924	9.3895102
0.84310859	0.04525724	11236.27	0.019929629	-0.0037701498	0.020283099	10.712234
0.84311342	0.045257591	10020.782	0.011152633	-0.0033909043	0.011656735	16.91164
0.84298027	0.045251251	8926.084	0.013757191	-0.0015006372	0.013838793	6.2252231
0.84295589	0.045258205	7959.7627	0.01339045	0.0012637728	0.013449954	-5.3915296
0.8429426	0.045256584	7094.7432	0.013903884	0.0035643002	0.014353475	-14.378308
0.84297097	0.045264233	6317.6675	0.014523385	0.0063006687	0.015831208	-23.452608
0.84294415	0.045263264	5634.436	0.014296381	0.0036745574	0.01476106	-14.414553
0.84302866	0.045257351	5021.6064	0.010031166	0.0030132942	0.01047398	-16.71991
0.84309745	0.045261044	4476.4321	0.011605232	0.0061295046	0.01312449	-27.841551
0.8429448	0.04526054	3986.2754	0.013703083	0.0024636511	0.013922789	-10.192213
0.84293151	0.045262291	3551.5906	0.018995754	0.0012241344	0.019035157	-3.6871862
0.843036	0.045258488	3166.0132	0.019484771	0.0035408668	0.019803889	-10.299669
0.84305489	0.045259045	2822.2908	0.019069485	0.0067284149	0.020221692	-19.434713
0.84288812	0.045258785	2515.8052	0.017796632	0.0061803497	0.018839236	-19.150906
0.84301305	0.045261639	2240.7168	0.032004036	-0.0028622006	0.032131769	5.110508
0.84298998	0.045259827	1998.0815	0.020568695	0.0040226788	0.020958368	-11.065826
0.84305829	0.045259251	1780.5698	0.019524066	0.0034135508	0.019820228	-9.9172459
0.8429715	0.045259193	1587.5402	0.022220898	0.0072851656	0.023384653	-18.151833
0.84287816	0.045259827	1413.6429	0.02163402	0.0057383291	0.022382118	-14.855376
0.84301066	0.045260967	1260.4036	0.018757166	0.0052407156	0.019475533	-15.610259
0.84299427	0.045257538	1123.921	0.019200539	0.0070776041	0.020463459	-20.234636
0.84279805	0.045259289	1001.6025	0.024205169	0.0046846042	0.024654325	-10.953453
0.84294951	0.045259457	892.57068	0.016778998	0.0092074182	0.019139262	-28.755629
0.84292555	0.045260483	795.2547	0.022389956	0.0039983243	0.022744158	-10.124964
0.84280461	0.045259697	708.41333	0.021219093	0.0036301792	0.021527382	-9.7082195
0.84282488	0.045261395	631.81964	0.02483264	0.0098324176	0.026708359	-21.600958
0.84288299	0.04526255	563.01819	0.023141237	0.010128886	0.025260862	-23.638927
0.8429026	0.045259922	502.08871	0.021424027	0.0071010846	0.02257021	-18.337996
0.84273589	0.04525927	447.43402	0.024236888	0.01118788	0.026694482	-24.778307
0.84291792	0.045261768	398.59692	0.019934351	0.01282028	0.02370101	-32.746086
0.84294194	0.04526149	355.11365	0.024262249	0.011017769	0.026646726	-24.423349
0.84268975	0.045257145	316.72299	0.023115665	0.011470334	0.025805088	-26.391285
0.84287935	0.045256863	282.25809	0.020307846	0.012769194	0.023988767	-32.160915
0.84293318	0.045256119	251.36742	0.023929421	0.014987522	0.028235491	-32.059818
0.84284067	0.045264286	224.21082	0.025756832	0.014362102	0.029490411	-29.144196
0.84272075	0.045257797	199.80815	0.024621733	0.011562949	0.027201682	-25.155863
0.84291768	0.045260578	178.00633	0.02759997	0.018027157	0.03296569	-33.150906
0.84291548	0.045255875	158.62947	0.021195279	0.023789627	0.031861987	-48.300678
0.84269369	0.045261024	141.31134	0.028634805	0.019155849	0.034451395	-33.781368
0.84284645	0.045262253	126.00809	0.026368067	0.023925766	0.035605017	-42.219864
0.84289819	0.045265106	112.33657	0.028343769	0.024802146	0.037663188	-41.187469
0.8427186	0.045259567	100.03201	0.029298361	0.027748452	0.040353075	-43.44371
0.84267974	0.045262569	89.229065	0.029293643	0.026144417	0.039263826	-41.748737
0.84289742	0.045257648	79.516533	0.028840248	0.02960863	0.041333169	-45.753181
0.84283042	0.045261341	70.838745	0.028803261	0.033383969	0.044092145	-49.212795
0.84271795	0.045254608	63.160755	0.032109872	0.037688799	0.049512517	-49.56987
0.84273243	0.045258709	56.241817	0.030176623	0.042850267	0.052409675	-54.845486
0.84285849	0.045259438	50.144413	0.032511469	0.047315314	0.057408489	-55.506126
0.84285206	0.045258392	44.728058	0.03548805	0.050214261	0.061488811	-54.749908
0.84268659	0.045260689	39.859692	0.038110256	0.053500336	0.065686204	-54.536331
0.84262514	0.045253674	35.511364	0.036949549	0.061479654	0.071728773	-58.993942
0.84278429	0.045261471	31.629551	0.038745694	0.068435684	0.078642681	-60.483101
0.84278107	0.045253784	28.203972	0.04189356	0.073255934	0.084388994	-60.235649
0.8426429	0.045261768	25.136742	0.047456875	0.081036799	0.093910158	-59.645851
0.84257048	0.045265034	22.385387	0.049031015	0.088067122	0.10079613	-60.893303
0.8428542	0.045258507	19.955299	0.055143937	0.10138512	0.11541142	-61.457981
0.84276247	0.045265377	17.796129	0.060948532	0.11013019	0.1258705	-61.038868
0.84259367	0.045266712	15.857576	0.063239202	0.11558257	0.13175176	-61.315414
0.84269911	0.04525964	14.13601	0.070136942	0.12854004	0.14642996	-61.381229
0.84275717	0.045259026	12.600808	0.07946489	0.14504431	0.16538598	-61.28315
0.84258121	0.045265667	11.224856	0.080406293	0.15290755	0.17275964	-62.262405
0.84266454	0.045259659	10.003201	0.10435019	0.17686105	0.20535041	-59.458874
0.8427977	0.04525956	8.9183798	0.10763866	0.1867286	0.21553108	-60.03894
0.84256887	0.045256836	7.9395342	0.12851523	0.2018266	0.23927002	-57.512623
0.84254497	0.045251606	7.0765405	0.14418362	0.21151145	0.25598049	-55.718437
0.84256005	0.045245323	6.3105822	0.15296209	0.23842281	0.28327167	-57.317471
0.84265059	0.045249256	5.6286025	0.16642232	0.25529292	0.30474722	-56.900166
0.84270227	0.045258224	5.0144415	0.19533049	0.25638512	0.32231557	-52.697544
0.84266078	0.045261124	4.4693937	0.23259315	0.25772756	0.34716433	-47.934483
0.84249961	0.045256992	3.9859693	0.26724941	0.28812692	0.39298773	-47.152828
0.84271544	0.045255756	3.5511365	0.29715106	0.2860193	0.41243884	-43.906452
0.84259379	0.045250587	3.1655185	0.33275041	0.27611855	0.43239367	-39.686119
0.84249628	0.045260525	2.8183618	0.35114256	0.31169033	0.46952313	-41.593739
0.84262687	0.045258404	2.513674	0.3931942	0.29742435	0.49301413	-37.104996
0.84245753	0.045257637	2.2398219	0.40573385	0.29098752	0.49929321	-35.647644
0.84262896	0.045257092	1.9970604	0.46300432	0.30611217	0.55504745	-33.470413
0.84261137	0.045258411	1.7796129	0.46832758	0.29120761	0.5514822	-31.873484
0.84249252	0.045259079	1.5846854	0.52289879	0.3334251	0.6201576	-32.523518
0.84257549	0.04525964	1.4122382	0.52331239	0.2886796	0.59765524	-28.882849
0.84263515	0.045260014	1.2596743	0.56777954	0.2636314	0.62599933	-24.906385
0.84259981	0.045260342	1.1224856	0.59038806	0.25857961	0.64453197	-23.652575
0.84257019	0.045259918	1.0000638	0.62297642	0.24573687	0.66969115	-21.52706
