Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.88595366	0.045274597	199998.14	-0.012595879	-0.10997333	0.11069232	96.533943
0.88593107	0.045262028	178249.33	-0.010756396	-0.10649168	0.10703354	95.767708
0.88594067	0.045257183	158857.27	0.0020450647	-0.093653649	0.093675978	88.749062
0.88590896	0.0452533	141580.69	0.0060894373	-0.079906367	0.080138057	85.642075
0.88588715	0.045246681	126178.37	0.0066701244	-0.090741046	0.090985864	85.795906
0.88588053	0.045240398	112455.46	0.015868006	-0.065622218	0.067513473	76.406334
0.8858605	0.045242634	100226.4	0.015712423	-0.058551822	0.060623396	74.978539
0.88582247	0.04523954	89324.156	0.020250134	-0.053542044	0.0572435	69.282883
0.88581425	0.045239521	79609.563	0.018495386	-0.045197822	0.048835669	67.745148
0.88577962	0.045234745	70952.719	0.020119851	-0.041571032	0.04618397	64.173607
0.88575989	0.045239429	6,32E+04	0.033927169	0.062585153	0.071189567	-61.538052
0.88574988	0.045235157	56357.633	0.019820824	-0.032212131	0.037821773	58.395111
0.88570768	0.045228985	50224.539	0.02458421	-0.03573044	0.043371048	55.470215
0.88570035	0.045237747	44759.504	0.019886212	-0.022363935	0.029926695	48.356216
0.8856771	0.045230419	39888.289	0.021427998	-0.016902793	0.027292188	38.267017
0.88564628	0.045231239	35555.2229999999	0.022648493	-0.015309803	0.0273376	34.05769
0.8856039	0.045231613	31686.088	0.024506373	-0.013180456	0.027826009	28.273046
0.88560683	0.04523428	28243.766	0.019055979	-0.012082667	0.022563715	32.37722
0.88555771	0.045233738	25172.58	0.021402428	-0.010999597	0.024063563	27.200514
0.885544	0.045230568	22435.422	0.025074955	-0.0044580777	0.025468173	10.081281
0.8855319	0.045227417	19995.176	0.024591217	-0.0059052911	0.025290322	13.503222
0.88549346	0.045231335	17833.281	0.022874132	-0.00142759	0.022918638	3.5712361
0.88547724	0.04523238	15875.521	0.023270635	-0.0050048563	0.023802754	12.13781
0.88545728	0.045228813	14149.722	0.020256383	-0.0017463022	0.020331519	4.9272847
