Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.87564397	0.045203529	199998.14	-0.016197061	-0.11010198	0.11128697	98.368736
0.87565631	0.04520071	178249.33	-0.0060903807	-0.10585245	0.10602751	93.292969
0.87565911	0.045192451	158857.27	-0.00018891417	-0.0923886	0.092388794	90.117157
0.87565601	0.045187172	141580.69	0.00199635	-0.084441938	0.084465533	88.645683
0.87568426	0.045180218	126178.37	0.0012834911	-0.065882146	0.065894648	88.883926
0.87565917	0.045172516	112455.46	0.0066903559	-0.065494873	0.065835699	84.167419
0.87566358	0.045171638	100226.4	0.012865463	-0.058012102	0.05942158	77.495773
0.87569523	0.045174194	89324.156	0.011763799	-0.050909299	0.052250776	76.988823
0.8756603	0.045171192	79609.563	0.014147918	-0.04688387	0.04897204	73.208015
0.8756699	0.045172966	70952.719	0.013030314	-0.041586276	0.043579899	72.602554
0.87563729	0.045170204	6,32E+04	0.014359983	-0.035049736	0.037877344	67.72094
0.87563092	0.045171398	56357.633	0.017176259	-0.032770578	0.036999118	62.339321
0.8756749	0.045168171	50224.539	0.015026612	-0.022625417	0.02716079	56.409977
0.87563413	0.04517067	44759.504	0.019380553	-0.024988707	0.031623431	52.203831
0.87563372	0.045166325	39888.289	0.015620898	-0.016655147	0.022834323	46.83535
0.87564856	0.045163338	35555.2229999999	0.016314717	-0.016772952	0.023398759	45.793446
0.87562156	0.045166847	31686.088	0.014939016	-0.0094698332	0.017687621	32.370586
0.87564427	0.045170876	28243.766	0.015984209	-0.011817877	0.019878561	36.477257
0.87559479	0.045168526	25172.58	0.018977057	-0.0094678886	0.021207772	26.515177
0.87560308	0.045170372	22435.422	0.019617651	-0.0087524187	0.021481551	24.044048
0.87561375	0.04516597	19995.176	0.018978855	-0.0028584644	0.019192908	8.5651188
0.87563008	0.045168915	17833.281	0.020657986	-0.00025473503	0.020659557	0.70648235
0.87558812	0.045169476	15875.521	0.016637664	-0.0025765214	0.016835984	8.8029423
0.87559253	0.045168636	14149.722	0.020207677	-0.0019873329	0.020305164	5.6167173
0.8755582	0.045165524	12609.483	0.021025864	0.0014534314	0.021076038	-3.9543312
0.87553138	0.045168766	11236.27	0.019495958	-0.0023864207	0.019641472	6.9786263
0.87553221	0.045171135	10020.782	0.018687345	-0.00452225	0.019226743	13.603781
0.87549299	0.045170074	8926.084	0.016728837	-0.0011989994	0.016771751	4.0995274
0.8755222	0.04516901	7959.7627	0.014899264	-0.0010984108	0.014939698	4.2163596
0.87549472	0.045165356	7094.7432	0.015572205	0.0029937443	0.015857367	-10.882297
0.87547618	0.045173206	6317.6675	0.017575966	0.0064702425	0.018729085	-20.21018
0.87547785	0.045175777	5634.436	0.016623685	0.0051289783	0.017396934	-17.146793
0.87547523	0.045168079	5021.6064	0.018707173	0.0039783968	0.019125532	-12.006048
0.87546521	0.04516748	4476.4321	0.019471945	0.0036290169	0.019807231	-10.557184
0.87543392	0.045170521	3986.2754	0.018810656	0.0055349572	0.019608073	-16.396299
0.875462	0.045171005	3551.5906	0.01296675	-0.0020412123	0.01312643	8.9460268
0.87545186	0.045166439	3166.0132	0.021233572	0.0031242019	0.021462182	-8.3701591
0.87545526	0.045174046	2822.2908	0.026789507	0.0082394462	0.028027954	-17.095932
0.87545884	0.045173206	2515.8052	0.021083931	0.006134368	0.0219582	-16.222351
0.87542546	0.045168262	2240.7168	0.021730885	0.0030762746	0.021947548	-8.0573854
0.87545198	0.04516843	1998.0815	0.020987321	0.0043801414	0.021439526	-11.788651
0.87546563	0.0451661	1780.5698	0.025232894	0.0017288108	0.025292048	-3.9194477
0.87543499	0.045164459	1587.5402	0.024773473	0.004801916	0.025234567	-10.969779
0.87542862	0.045168972	1413.6429	0.022111131	0.002692285	0.022274436	-6.9422479
0.87543213	0.045169212	1260.4036	0.023677737	0.0048743309	0.024174249	-11.63248
0.87541729	0.045166359	1123.921	0.021122605	0.0070415428	0.022265393	-18.436596
0.87537944	0.045163624	1001.6025	0.026221402	0.0041439794	0.026546836	-8.9806385
0.8754245	0.04516748	892.57068	0.021842955	0.0072613144	0.023018284	-18.388498
0.87539351	0.045170132	795.2547	0.027814059	0.0093411934	0.029340751	-18.564333
0.87538785	0.045170372	708.41333	0.026458295	0.0089939749	0.027945178	-18.77445
0.87543547	0.045169289	631.81964	0.026027717	0.011620839	0.028504139	-24.059778
0.8753745	0.045174755	563.01819	0.025851013	0.0083287321	0.027159577	-17.858009
0.87534249	0.045174828	502.08871	0.025795611	0.0081419675	0.02705005	-17.517458
0.87535357	0.04517136	447.43402	0.02737448	0.013589462	0.030561997	-26.401096
0.87534696	0.045174122	398.59692	0.027646743	0.01149668	0.029941877	-22.579599
0.87534022	0.045176041	355.11365	0.028117336	0.012680635	0.030844498	-24.274895
0.87529135	0.045170914	316.72299	0.033971004	0.0051008938	0.034351829	-8.5394144
0.87530756	0.045173412	282.25809	0.027502427	0.014857886	0.031259242	-28.379652
0.87528545	0.045172909	251.36742	0.037971057	0.015829822	0.041138601	-22.630854
0.87527841	0.045167797	224.21082	0.031100886	0.013166903	0.033773251	-22.945904
0.8752746	0.045167873	199.80815	0.02926877	0.020596206	0.035789169	-35.133755
0.87528437	0.045169121	178.00633	0.03008613	0.018916221	0.035538692	-32.159039
0.87524682	0.045173523	158.62947	0.032230657	0.018968038	0.037397884	-30.477201
0.87527347	0.04516938	141.31134	0.032023121	0.018852537	0.037160441	-30.486023
0.87523973	0.045170223	126.00809	0.033745334	0.022077525	0.040325731	-33.19429
0.87528306	0.045174305	112.33657	0.030700125	0.035525706	0.046952885	-49.167522
0.87524062	0.045169308	100.03201	0.047669556	0.026802387	0.054687791	-29.347034
0.87522036	0.045171379	89.229065	0.035222907	0.02884353	0.045525841	-39.313553
0.87524754	0.04517276	79.516533	0.036903884	0.033033282	0.049528722	-41.832253
0.87522948	0.045175571	70.838745	0.038040023	0.033767447	0.050865352	-41.594891
0.87525833	0.045167706	63.160755	0.039959867	0.038109843	0.055219118	-43.642513
0.87522477	0.045166794	56.241817	0.039304454	0.040591236	0.056502111	-45.922714
0.87525076	0.045171379	50.144413	0.044750363	0.046288814	0.064383611	-45.968136
0.8752538	0.0451661	44.728058	0.042589713	0.048911661	0.064855486	-48.952358
0.87525678	0.045175072	39.859692	0.045683242	0.054015242	0.070743233	-49.777222
0.87523311	0.045168114	35.511364	0.049250782	0.061409175	0.078719288	-51.270035
0.87523669	0.045173321	31.629551	0.046280861	0.061056804	0.076614954	-52.83799
0.87523204	0.045167461	28.203972	0.051814783	0.070114404	0.087182574	-53.535473
0.87517542	0.045170185	25.136742	0.043793082	0.086565033	0.097012058	-63.165241
0.87520707	0.045172909	22.385387	0.056500115	0.086734459	0.10351391	-56.919182
0.87520248	0.045168095	19.955299	0.061545987	0.09773194	0.11549649	-57.799622
0.87520838	0.045171425	17.796129	0.064932026	0.10383406	0.12246501	-57.980438
0.87518358	0.045170185	15.857576	0.0696325	0.11572808	0.13506174	-58.965073
0.87521523	0.045168468	14.13601	0.076645583	0.12522361	0.14681791	-58.53046
0.87521344	0.045175156	12.600808	0.08299917	0.13757178	0.16067003	-58.896774
0.8751784	0.045179119	11.224856	0.10202342	0.15395439	0.18469091	-56.468121
0.87519002	0.045172104	10.003201	0.10629079	0.16266651	0.19431451	-56.838291
0.87517589	0.045167892	8.9183798	0.11423109	0.17814928	0.21162681	-57.331604
0.87518054	0.045170132	7.9395342	0.13008596	0.19144469	0.23145935	-55.804039
0.87516582	0.045165596	7.0765405	0.14239526	0.20342633	0.24831167	-55.008579
0.87520689	0.045159702	6.3105822	0.16173355	0.22530478	0.27734452	-54.327572
0.8751651	0.045161774	5.6286025	0.19031097	0.2354812	0.30276999	-51.055584
0.87519044	0.045168114	5.0144415	0.20551892	0.24770415	0.32186234	-50.317673
0.87516016	0.045170521	4.4693937	0.22147958	0.25449967	0.33737707	-48.968422
0.87515217	0.045168396	3.9859693	0.2546365	0.27164105	0.37232864	-46.850639
0.87518543	0.045166645	3.5511365	0.28335986	0.27843404	0.39726353	-44.497643
0.87516254	0.045163845	3.1655185	0.31847411	0.2865293	0.42839795	-41.977528
0.87511587	0.045167896	2.8183618	0.343611	0.29198346	0.45091337	-40.35622
0.87510115	0.045168293	2.513674	0.37359953	0.28341904	0.46893811	-37.184582
0.87509048	0.04516877	2.2398219	0.41035473	0.28668934	0.50058144	-34.939606
0.87507677	0.045168777	1.9970604	0.44274265	0.2809484	0.52435964	-32.397728
0.87507045	0.045169258	1.7796129	0.47166699	0.28214374	0.54961336	-30.887197
0.87504733	0.045168007	1.5846854	0.49317783	0.26503977	0.55988431	-28.254126
0.87502843	0.045167072	1.4122382	0.52059978	0.25478387	0.57960242	-26.077333
0.87497705	0.04516914	1.2596743	0.54510784	0.23767857	0.59467107	-23.558222
0.87493402	0.045169071	1.1224856	0.56459814	0.21986964	0.6058991	-21.277271
0.87493765	0.045171501	1.0000638	0.58769929	0.20200948	0.62144852	-18.969349
