Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.81669861	0.18032901	199998.14	-0.011963792	-0.10239384	0.1030904	96.664276
0.81676298	0.1803134	178249.33	-0.0077141686	-0.093528867	0.093846455	94.715027
0.81673247	0.18029243	158857.27	-0.0015977274	-0.08317852	0.083193861	91.100426
0.81672549	0.18028555	141580.69	0.00079460267	-0.075728081	0.075732253	89.398827
0.81674671	0.18028345	126178.37	0.016630499	-0.065986849	0.068050258	75.854477
0.81674755	0.18027184	112455.46	0.0060620285	-0.059697948	0.060004942	84.201775
0.81675881	0.18026552	100226.4	0.0066919448	-0.05423712	0.054648396	82.966217
0.81679249	0.18025818	89324.156	0.0084815063	-0.047129065	0.047886163	79.798058
0.81677526	0.18024791	79609.563	0.0099139893	-0.041397519	0.042568084	76.532295
0.81673431	0.18025223	70952.719	0.0097886259	-0.037680093	0.038930792	75.437462
0.81678051	0.1802464	6,32E+04	0.0091088256	-0.03294703	0.034182999	74.54554
0.81680727	0.1802498	56357.633	0.010652061	-0.027716655	0.029693086	68.977242
0.81678015	0.18023758	50224.539	0.015472136	-0.02345551	0.028098896	56.589657
0.81678224	0.18024327	44759.504	0.011152149	-0.021225208	0.023976654	62.281666
0.81679356	0.18024001	39888.289	0.011052651	-0.018817481	0.021823352	59.571693
0.81676948	0.18023935	35555.2229999999	0.011983939	-0.015754858	0.019794704	52.74155
0.81679541	0.18024535	31686.088	0.012012444	-0.012544003	0.017368099	46.240055
0.81678003	0.18024176	28243.766	0.012480045	-0.010367063	0.016224287	39.716114
0.81680864	0.18023981	25172.58	0.012866159	-0.0090602301	0.015736131	35.152851
0.8167817	0.18024248	22435.422	0.012107111	-0.0066097211	0.013793859	28.631765
0.81681544	0.18024103	19995.176	0.012804022	-0.0049619847	0.013731871	21.183006
0.81678289	0.18023785	17833.281	0.014725132	-0.0041210558	0.015290933	15.635098
0.81679726	0.18024225	15875.521	0.012886898	-0.0038662262	0.013454361	16.699884
0.81680131	0.18023943	14149.722	0.015827589	-0.0047947066	0.01653789	16.853317
0.81682295	0.18023875	12609.483	0.01429938	-0.003163859	0.014645213	12.476177
0.81682265	0.18024115	11236.27	0.014726051	-0.0024036462	0.014920929	9.2703009
0.81684071	0.18024155	10020.782	0.014753334	-0.0023832074	0.014944582	9.176115
0.81681055	0.18023819	8926.084	0.012499641	-0.0017754784	0.012625108	8.0843468
0.81686676	0.18024277	7959.7627	0.011681473	-0.00024169625	0.011683973	1.1853127
0.81686163	0.1802341	7094.7432	0.013617902	0.0014920185	0.013699394	-6.2525592
0.81687087	0.18024831	6317.6675	0.014757587	0.0023678509	0.01494634	-9.1154003
0.81687087	0.18024336	5634.436	0.015948907	0.0028539153	0.016202236	-10.145198
