Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.80994403	0.18012077	199998.14	-0.002464615	-0.10260591	0.1026355	91.375992
0.80986851	0.18010101	178249.33	0.0031809411	-0.092910588	0.092965022	88.039154
0.80992955	0.18008934	158857.27	0.0067730155	-0.082524203	0.082801677	85.308075
0.80987406	0.18007236	141580.69	0.013369428	-0.076470181	0.077630088	80.083099
0.80990601	0.18006024	126178.37	0.20636702	0.099358045	0.2290401	-25.709085
0.80999684	0.18004909	112455.46	0.014702929	-0.059669092	0.061453857	76.157631
0.8098985	0.18004507	100226.4	0.015303859	-0.052666031	0.054844499	73.797028
0.80988795	0.18004199	89324.156	0.017198112	-0.045585051	0.048721369	69.32975
0.80988598	0.18003418	79609.563	0.019183746	-0.041058157	0.045318741	64.956444
0.80994475	0.18003369	70952.719	0.018319996	-0.035919756	0.040321846	62.977253
0.80990875	0.18003416	6,32E+04	0.019710891	-0.032593425	0.038090032	58.836525
0.8100093	0.18002924	56357.633	0.018961957	-0.027826207	0.033672743	55.727825
0.80994511	0.18002208	50224.539	0.023214754	-0.026858367	0.035500657	49.161842
0.80992985	0.18002583	44759.504	0.020623995	-0.021325445	0.02966688	45.957973
0.80992848	0.18002539	39888.289	0.020605437	-0.017127031	0.026794016	39.733017
0.80997843	0.18002235	35555.2229999999	0.020696267	-0.014554746	0.025301702	35.116982
0.80992311	0.18002022	31686.088	0.022497173	-0.011569401	0.025297705	27.214956
0.80998755	0.18002325	28243.766	0.020588681	-0.0064789564	0.021584038	17.468025
0.80990428	0.18002199	25172.58	0.021942137	-0.0085692322	0.023556083	21.332521
0.80994833	0.18002477	22435.422	0.023778373	-0.0063439356	0.024610091	14.938247
0.80990136	0.18002313	19995.176	0.023307199	-0.0037160215	0.023601575	9.0588017
0.80999166	0.18002496	17833.281	0.023689521	-0.0038080572	0.023993639	9.1320925
0.80996197	0.18002551	15875.521	0.025690943	-0.0026372792	0.025825951	5.8611135
0.81000787	0.18002289	14149.722	0.024633106	-0.0006488291	0.02464165	1.5088059
0.8099764	0.18001953	12609.483	0.02458551	-0.001372384	0.024623783	3.1949832
0.80993706	0.18001859	11236.27	0.025370138	-0.0010916978	0.025393615	2.4639645
0.80992877	0.1800208	10020.782	0.024602467	-0.000026496227	0.024602482	0.061706062
0.80995256	0.18001624	8926.084	0.02332028	0.00018277654	0.023320997	-0.44905591
0.80990112	0.18002217	7959.7627	0.023460327	0.0021932649	0.023562625	-5.3409586
0.80992806	0.18001852	7094.7432	0.024577299	0.0039800908	0.024897484	-9.1987209
0.80993873	0.18002808	6317.6675	0.024430923	0.0042530112	0.024798349	-9.8752651
0.80991107	0.18003185	5634.436	0.025467981	0.0054268544	0.026039753	-12.028987
0.80993563	0.18002292	5021.6064	0.026964219	0.0060036215	0.027624493	-12.552238
0.80992562	0.18002173	4476.4321	0.028125508	0.0066475892	0.028900426	-13.298073
