Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.76148701	0.90933569	199998.14	0.0068630632	0.00061220239	0.0068903142	-5.097435
0.76157886	0.9087287	178249.33	0.0088612996	-0.0017824961	0.0090388013	11.373558
0.76164001	0.90790515	158857.27	0.010016596	-0.0028798317	0.010422362	16.040262
0.76170039	0.90733344	141580.69	0.010766669	-0.0028144873	0.011128454	14.649724
0.76170248	0.90707745	126178.37	0.010990364	-0.002633587	0.0113015	13.475518
0.76174527	0.9067525	112455.46	0.012462449	-0.0039585936	0.013076051	17.622017
0.76178956	0.90665082	100226.4	0.013669774	-0.0033020927	0.014062949	13.580304
0.76176971	0.90648236	89324.156	0.014781358	-0.0034767038	0.015184729	13.235882
0.76180017	0.90646558	79609.563	0.014996461	-0.0030226177	0.015298041	11.395597
0.76177949	0.9063858	70952.719	0.01480797	-0.0021806613	0.014967674	8.3773184
0.76178181	0.90636536	6,32E+04	0.016276494	-0.0014254039	0.016338788	5.0048742
0.7617653	0.90631805	56357.633	0.016411016	-0.00095730968	0.016438914	3.3384719
0.76178831	0.90634558	50224.539	0.018626405	-0.0011009532	0.018658914	3.382653
0.7617811	0.90624908	44759.504	0.017758619	0.00064430834	0.017770303	-2.0778623
0.76176906	0.90630798	39888.289	0.017717479	0.0010578068	0.017749028	-3.416739
0.76174903	0.90632507	35555.2229999999	0.018949909	0.0012212109	0.018989218	-3.6872792
0.76170558	0.9063385	31686.088	0.01866572	0.00090074271	0.01868744	-2.7627518
0.76170015	0.90630603	28243.766	0.020492719	0.0012438068	0.020530431	-3.47331
0.76169753	0.90623383	25172.58	0.020255471	0.0011264061	0.020286767	-3.1829381
0.76168865	0.90636194	22435.422	0.02003978	0.0014542551	0.020092478	-4.150588
0.76167917	0.90625354	19995.176	0.020980272	0.0021411616	0.021089248	-5.8271999
0.76168144	0.90630865	17833.281	0.021554423	0.0020568348	0.021652337	-5.4509549
0.76170486	0.90631989	15875.521	0.021713624	0.0027154023	0.021882752	-7.1281323
0.7617085	0.90627667	14149.722	0.021500386	0.0027771604	0.021679005	-7.3600249
0.76167685	0.90633069	12609.483	0.021144753	0.0043726256	0.021592138	-11.68378
0.76168203	0.90630719	11236.27	0.022010371	0.0024285216	0.022143941	-6.2962813
0.76168948	0.90624829	10020.782	0.022152433	0.0028646106	0.022336882	-7.3682337
0.76167971	0.90623749	8926.084	0.022378003	0.003138172	0.022596972	-7.9827971
0.76168144	0.90628113	7959.7627	0.022507392	0.0038982159	0.022842478	-9.8259878
0.76168001	0.90620435	7094.7432	0.02279849	0.0035602355	0.0230748	-8.8756828
0.76167238	0.90648273	6317.6675	0.023035035	0.0041807587	0.023411356	-10.286958
0.76167721	0.90657324	5634.436	0.022931959	0.0036281762	0.023217201	-8.9905195
0.76167351	0.90638879	5021.6064	0.023607712	0.0042558936	0.023988262	-10.219266
0.76170206	0.90644061	4476.4321	0.023403974	0.0039980309	0.023743004	-9.6940928
0.76164925	0.90643243	3986.2754	0.023128523	0.0048529492	0.023632174	-11.850192
0.76166028	0.90653265	3551.5906	0.023668371	0.0044831899	0.024089225	-10.72572
0.76165396	0.90659229	3166.0132	0.02401429	0.005178906	0.024566384	-12.169983
0.76165879	0.9065163	2822.2908	0.024013659	0.004622852	0.024454582	-10.896664
0.76164061	0.90657739	2515.8052	0.024682688	0.0052437466	0.025233548	-11.993958
0.76163095	0.90644507	2240.7168	0.025072824	0.0059807505	0.025776265	-13.41635
0.76162034	0.90648389	1998.0815	0.025776163	0.0057949158	0.026419532	-12.670395
0.76162225	0.90649463	1780.5698	0.026335141	0.0058784094	0.026983242	-12.583024
0.76158762	0.90642566	1587.5402	0.027030943	0.0069458722	0.027909085	-14.410948
0.76156038	0.90656616	1413.6429	0.026308728	0.0071290475	0.027257523	-15.161711
0.76158071	0.9064104	1260.4036	0.027020298	0.0068333941	0.027870985	-14.192442
0.76160592	0.90641077	1123.921	0.027202539	0.0075719887	0.028236734	-15.554861
0.7615822	0.90651477	1001.6025	0.027392771	0.0086126598	0.028714836	-17.453857
0.76158512	0.90662244	892.57068	0.027947573	0.008801003	0.029300589	-17.479797
0.76158977	0.90645251	795.2547	0.028450251	0.0097866794	0.030086473	-18.982845
0.76162124	0.90641974	708.41333	0.028693937	0.009776108	0.0303136	-18.814125
0.76158816	0.90652075	631.81964	0.030110685	0.010943678	0.03203775	-19.973591
0.76156354	0.90652448	563.01819	0.030737823	0.011019239	0.032653291	-19.722311
0.76156479	0.90641785	502.08871	0.030718815	0.012254054	0.033072758	-21.74757
0.76155686	0.90640186	447.43402	0.031707764	0.013292781	0.034381393	-22.744795
0.76154268	0.90657776	398.59692	0.033136878	0.013851331	0.035915345	-22.685099
0.76156843	0.90654681	355.11365	0.033845522	0.014568985	0.036847994	-23.289719
0.76154625	0.90653821	316.72299	0.034632836	0.014441083	0.037523035	-22.634996
0.7615639	0.90660309	282.25809	0.035300933	0.016823463	0.039104793	-25.481195
