Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.83396661	0.18025192	199998.14	-0.011341221	-0.10181104	0.10244077	96.356247
0.83395922	0.1802368	178249.33	-0.0042767376	-0.09391208	0.094009407	92.607437
0.83400244	0.18022597	158857.27	-0.001271923	-0.083581932	0.08359161	90.871841
0.83392	0.1802122	141580.69	0.0014968739	-0.075994939	0.076009676	88.87159
0.83397114	0.18020248	126178.37	0.0018212881	-0.069765903	0.06978967	88.504593
0.83396047	0.18018678	112455.46	0.0063423975	-0.06008343	0.060417254	83.974182
0.83397543	0.18019177	100226.4	0.0077422853	-0.05398478	0.05453714	81.838516
0.83396989	0.18018266	89324.156	0.0096559664	-0.046948347	0.047931045	78.377922
0.83397096	0.18018349	79609.563	0.0098958975	-0.042635765	0.043769136	76.932838
0.83396089	0.18018024	70952.719	0.010245287	-0.036884885	0.038281336	74.476631
0.83398086	0.18017314	6,32E+04	0.010866216	-0.034589846	0.036256477	72.560165
0.83395547	0.1801741	56357.633	0.011409876	-0.027891699	0.030135231	67.751617
0.83396572	0.18016884	50224.539	0.012795259	-0.029430339	0.032091487	66.502319
0.83394885	0.18016713	44759.504	0.01232887	-0.021567741	0.024842877	60.246216
0.83393902	0.18016859	39888.289	0.012404101	-0.018311981	0.022117648	55.887218
0.83390361	0.1801689	35555.2229999999	0.011537058	-0.015814265	0.019575359	53.887943
0.8339209	0.18016701	31686.088	0.012730388	-0.01247856	0.017826308	44.427658
0.83388382	0.18016829	28243.766	0.01415668	-0.0088341543	0.016686937	31.965288
0.83387142	0.18016689	25172.58	0.011189146	-0.0082447361	0.013898657	36.384693
0.83390379	0.18016776	22435.422	0.013962693	-0.0067951689	0.015528397	25.950615
0.83388674	0.18016957	19995.176	0.013810598	-0.0053071803	0.014795229	21.020927
0.83386815	0.18016798	17833.281	0.014771225	-0.0040620267	0.015319567	15.376035
0.83385205	0.18016524	15875.521	0.015096869	-0.0037238053	0.015549347	13.856032
0.83388579	0.18016983	14149.722	0.012742055	-0.014869329	0.019582056	49.405556
0.83391118	0.18016371	12609.483	0.016927093	-0.0034378974	0.017272685	11.480631
0.83386308	0.18016971	11236.27	0.016173627	-0.0033400655	0.01651491	11.668298
0.83389926	0.18017024	10020.782	0.013915617	-0.0043629161	0.014583533	17.407597
0.83386463	0.18016371	8926.084	0.013329888	-0.0022998892	0.01352684	9.7892218
