Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.7419011	0.90995392	199998.14	0.0041674906	0.0026624403	0.0049453583	-32.572853
0.74196309	0.90933569	178249.33	0.0056151929	0.00027485122	0.0056219157	-2.8022645
0.74206191	0.90843433	158857.27	0.0067770053	-0.0017773714	0.007006201	14.695707
0.74213636	0.9078548	141580.69	0.0085081076	-0.0026872552	0.0089224009	17.528534
0.74215704	0.90750006	126178.37	0.017006034	-0.0019049806	0.017112397	6.39151
0.74213493	0.90712738	112455.46	0.0097698243	-0.0032614865	0.010299843	18.460693
0.74220943	0.90701788	100226.4	0.010074771	-0.0036516858	0.010716148	19.923475
0.74216282	0.90683002	89324.156	0.011081215	-0.0029289194	0.011461758	14.80549
0.74220395	0.90679651	79609.563	0.011292235	-0.0028888222	0.011655894	14.34986
0.74218506	0.90678717	70952.719	0.012410659	-0.0023801234	0.012636829	10.8564
0.74222815	0.90666272	6,32E+04	0.012801492	-0.0023196929	0.013009964	10.270828
0.7422049	0.90668994	56357.633	0.01349988	-0.0009385774	0.013532468	3.9770818
0.74216062	0.90674585	50224.539	0.015551217	0.00090147532	0.015577324	-3.3176177
0.74222398	0.90663629	44759.504	0.013857643	0.00033489222	0.013861689	-1.3843752
0.74219102	0.90668134	39888.289	0.015501961	0.0018189643	0.015608313	-6.6923528
0.74222803	0.906599	35555.2229999999	0.014751889	0.00055786921	0.014762433	-2.1657109
0.74221653	0.90655835	31686.088	0.015663428	0.0010569444	0.015699048	-3.8603802
0.74219579	0.90651367	28243.766	0.016191574	-0.00012892371	0.016192088	0.456202
0.74218524	0.90662842	25172.58	0.015917499	0.0014471884	0.015983151	-5.1949396
0.74220955	0.90665527	22435.422	0.015037117	0.0033498972	0.015405736	-12.558998
0.74219668	0.90658557	19995.176	0.017076842	0.0013120761	0.017127175	-4.3936114
0.74218839	0.90668433	17833.281	0.017165992	0.001730926	0.017253039	-5.757935
0.74215341	0.90669141	15875.521	0.01849672	0.0015476737	0.018561356	-4.7829614
0.74215823	0.90658069	14149.722	0.018151596	0.0022866777	0.018295063	-7.1801081
0.74218565	0.90660156	12609.483	0.017993568	0.0030456979	0.018249514	-9.6071625
0.74222636	0.90667426	11236.27	0.018185968	0.0030351647	0.018437507	-9.4751043
0.74220341	0.90652594	10020.782	0.018211216	0.0030866463	0.018470943	-9.6197271
0.74221653	0.90664819	8926.084	0.018245686	0.0025045548	0.018416781	-7.8160491
0.74224406	0.90662323	7959.7627	0.018846009	0.0031643638	0.019109821	-9.531415
0.74222201	0.90657849	7094.7432	0.01848048	0.0033769594	0.018786484	-10.355474
0.74221718	0.90670746	6317.6675	0.018474294	0.0034030068	0.0187851	-10.437017
0.74228346	0.90691125	5634.436	0.019288639	0.0033109693	0.019570746	-9.740118
0.74228138	0.90684308	5021.6064	0.018718237	0.0034100171	0.019026313	-10.324701
0.74227786	0.90687396	4476.4321	0.019037372	0.0038778242	0.019428305	-11.513371
0.742266	0.90682513	3986.2754	0.018603405	0.0036444741	0.018957026	-11.084077
0.74229258	0.90680505	3551.5906	0.019778585	0.0041159401	0.020202311	-11.755522
0.74229145	0.90686133	3166.0132	0.020393154	0.003703604	0.020726731	-10.293309
0.74230045	0.90683038	2822.2908	0.020279624	0.0042518154	0.020720547	-11.841092
0.74231535	0.90683374	2515.8052	0.020287666	0.0048006978	0.020847928	-13.313097
0.74230444	0.90682709	2240.7168	0.021134295	0.0045535848	0.021619286	-12.159043
0.74231249	0.90683563	1998.0815	0.020956971	0.0050915508	0.021566607	-13.655583
0.74236101	0.90677448	1780.5698	0.021074189	0.0050822417	0.021678345	-13.558535
0.74235815	0.90668768	1587.5402	0.022070857	0.005387147	0.022718804	-13.716789
0.74241358	0.90693732	1413.6429	0.021682242	0.005658756	0.022408506	-14.627107
0.74238956	0.90683862	1260.4036	0.022060577	0.0059104078	0.022838607	-14.998289
0.74240172	0.90684198	1123.921	0.022583239	0.0062128534	0.02342226	-15.382059
0.74241173	0.90678009	1001.6025	0.022550408	0.0065315077	0.023477254	-16.153149
0.7423628	0.90681512	892.57068	0.023272386	0.0073136282	0.024394531	-17.445955
0.74242461	0.90688702	795.2547	0.023259688	0.00786159	0.024552345	-18.674845
0.74240512	0.90693884	708.41333	0.024088895	0.0083735548	0.025502769	-19.167994
0.74245793	0.90696527	631.81964	0.024718313	0.0085792774	0.026164843	-19.140959
0.7423687	0.90702307	563.01819	0.025046209	0.0097828703	0.026888978	-21.335262
0.74241316	0.90682709	502.08871	0.025694337	0.010011387	0.027575837	-21.287579
0.74237943	0.90680432	447.43402	0.026221147	0.011251406	0.028533185	-23.224009
0.74244964	0.90692651	398.59692	0.026732225	0.012116742	0.029350081	-24.383053
0.74240524	0.90689081	355.11365	0.027630525	0.011570344	0.029955279	-22.721607
0.7424919	0.90689935	316.72299	0.027469404	0.013596591	0.030650211	-26.334129
0.74239206	0.90694891	282.25809	0.02823049	0.013637705	0.031351995	-25.784456
0.74241769	0.90690417	251.36742	0.030039413	0.014237059	0.033242445	-25.358425
0.7424469	0.90685425	224.21082	0.02994824	0.015286507	0.033624016	-27.04117
0.74240983	0.90682855	199.80815	0.03133519	0.016188366	0.035269778	-27.321753
0.74249279	0.90676074	178.00633	0.03235643	0.01782367	0.036940787	-28.848349
0.74247885	0.90693066	158.62947	0.033180717	0.017163547	0.037357025	-27.351383
0.74247485	0.9068736	141.31134	0.035331503	0.01945897	0.040335674	-28.843954
0.74254769	0.906896	126.00809	0.036895189	0.02060839	0.042260628	-29.186232
0.7425155	0.90688519	112.33657	0.037788477	0.021663794	0.043557879	-29.82526
0.74250358	0.9068222	100.03201	0.0399606	0.02327808	0.046246283	-30.221901
0.74243146	0.9069314	89.229065	0.041372653	0.023656612	0.047658492	-29.760637
0.74252093	0.90683154	79.516533	0.042942256	0.025748683	0.050070271	-30.947399
0.74253905	0.90686798	70.838745	0.04550045	0.026512666	0.0526613	-30.228935
0.74250937	0.90686285	63.160755	0.047373239	0.02811591	0.055088367	-30.689034
0.74253911	0.90691016	56.241817	0.050369728	0.028665327	0.057955246	-29.644131
0.74251294	0.90688556	50.144413	0.052281369	0.029638508	0.060098108	-29.549068
0.74253833	0.90692621	44.728058	0.056869581	0.030267458	0.064422578	-28.02306
0.74250317	0.90691162	39.859692	0.058324173	0.032502118	0.066768982	-29.129469
0.74254072	0.90691876	35.511364	0.061710872	0.0314047	0.069242232	-26.971571
0.74254799	0.90692169	31.629551	0.064706281	0.032595988	0.072452754	-26.73682
0.74254662	0.9067674	28.203972	0.066705428	0.032503542	0.074203059	-25.978579
0.74260288	0.90685504	25.136742	0.070748158	0.031579722	0.077476323	-24.054461
0.74256968	0.90686768	22.385387	0.075459793	0.030616209	0.08143422	-22.083811
0.7425493	0.90682629	19.955299	0.077640027	0.031145886	0.083654292	-21.858562
0.74258626	0.90683118	17.796129	0.079660863	0.028188922	0.084501289	-19.486917
0.74262512	0.90694177	15.857576	0.081806459	0.029048642	0.086810827	-19.549435
0.74263656	0.90691644	14.13601	0.084733717	0.027587136	0.089111462	-18.033928
0.74264115	0.90681976	12.600808	0.090214059	0.027055642	0.09418378	-16.694246
0.74266428	0.90686206	11.224856	0.087635115	0.023309188	0.090682037	-14.894679
0.74261665	0.90692542	10.003201	0.091255255	0.021535555	0.093761943	-13.278429
0.74264377	0.90691095	8.9183798	0.093730241	0.023078064	0.096529558	-13.832111
0.74263161	0.90699719	7.9395342	0.094503514	0.019849209	0.096565552	-11.861794
0.74269795	0.90702533	7.0765405	0.097233281	0.016903562	0.09869165	-9.8620472
0.74265528	0.90667981	6.3105822	0.096953876	0.015893625	0.09824796	-9.309679
0.74261403	0.90660901	5.6286025	0.098448664	0.015160068	0.09960907	-8.7541895
0.74269205	0.90660498	5.0144415	0.099427365	0.012330553	0.10018904	-7.0694799
0.74271661	0.90686975	4.4693937	0.10291573	0.012716425	0.10369839	-7.0438514
0.74272382	0.90686005	3.9859693	0.10145055	0.0095235668	0.10189658	-5.3628664
0.74275815	0.90684308	3.5511365	0.10052655	0.0095977327	0.10098368	-5.4537611
0.74270487	0.90671771	3.1655185	0.10184497	0.0099105323	0.10232604	-5.5579519
0.74280095	0.90682892	2.8183618	0.10254603	0.0057900492	0.10270936	-3.2316563
0.74278462	0.90679114	2.513674	0.10204108	0.0033875823	0.1020973	-1.9014196
0.74283713	0.90687103	2.2398219	0.10537592	0.0052415519	0.1055062	-2.8476288
0.74282664	0.9068064	1.9970604	0.099665247	0.005450604	0.099814177	-3.1303372
0.74284917	0.90678735	1.7796129	0.10163202	0.0036053397	0.10169595	-2.0316842
0.74288917	0.90683252	1.5846854	0.10224959	0.0021309175	0.1022718	-1.1938914
0.74291766	0.90677209	1.4122382	0.10041974	0.0010236098	0.10042496	-0.58401352
0.74296296	0.90681128	1.2596743	0.10149277	-0.00019023698	0.10149295	0.10739448
0.74304223	0.90678296	1.1224856	0.1024531	0.00043259066	0.10245401	-0.24192017
0.74313444	0.90676599	1.0000638	0.10080551	0.0017496954	0.1008207	-0.99439102
