Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.85729837	0.045223167	199998.14	-0.0068388581	-0.11093794	0.11114853	93.52758
0.85733157	0.045212872	178249.33	-0.00239793	-0.10009564	0.10012437	91.372337
0.85734731	0.045203918	158857.27	0.0054851151	-0.090755314	0.090920918	86.541336
0.85732448	0.045198719	141580.69	0.0098768063	-0.079571314	0.080181949	82.924339
0.85733014	0.045191521	126178.37	0.10156623	-0.044021446	0.11069592	23.433163
0.85733628	0.045185905	112455.46	0.018584389	-0.066094227	0.068657309	74.295067
0.85729474	0.045187286	100226.4	0.017879173	-0.057519656	0.060234338	72.73288
0.85737681	0.045180481	89324.156	0.019950401	-0.051250968	0.054997094	68.730591
0.85730183	0.045184319	79609.563	0.019321444	-0.044747714	0.048740909	66.645981
0.85731125	0.045179417	70952.719	0.022252889	-0.042180877	0.047690853	62.185722
0.8573482	0.045177681	6,32E+04	0.024440376	-0.035339724	0.042967755	55.332897
0.85730684	0.045179546	56357.633	0.025185278	-0.03123318	0.040122434	51.118584
0.8573041	0.045174065	50224.539	0.0088034719	-0.038534705	0.039527517	77.131302
0.85727531	0.045180164	44759.504	0.021993861	-0.021379253	0.030672502	44.18816
0.85728687	0.045176434	39888.289	0.023408843	-0.017427241	0.029183604	36.666672
0.85725158	0.045180645	35555.2229999999	0.023519525	-0.013893393	0.027316559	30.571087
0.85727578	0.045173355	31686.088	0.023473974	-0.011252063	0.026031449	25.610361
0.85726559	0.045175182	28243.766	0.026077151	-0.010623346	0.028158005	22.165068
0.85727423	0.045177273	25172.58	0.023332886	-0.0023046182	0.023446426	5.6408792
0.8572408	0.045172909	22435.422	0.022649664	-0.0048769708	0.023168774	12.151513
0.85723698	0.045171883	19995.176	0.025579045	-0.0038220559	0.025863016	8.4983397
0.85726935	0.045177158	17833.281	0.025980685	-0.0040977271	0.026301851	8.9629726
0.85726476	0.045181911	15875.521	0.027675347	-0.002037528	0.02775025	4.2106614
0.8571853	0.045180386	14149.722	0.023232585	0.010531104	0.025507983	-24.384323
0.85714561	0.045174438	12609.483	0.019389216	-0.0028455311	0.019596906	8.3490391
0.85722387	0.045175835	11236.27	0.027196208	-0.0033952354	0.027407322	7.116116
0.85721022	0.045181911	10020.782	0.024626659	0.0019273361	0.024701962	-4.4749713
0.85718465	0.045177887	8926.084	0.024620319	0.0030896941	0.02481343	-7.1528645
0.85717106	0.045172348	7959.7627	0.021836894	0.0037207636	0.022151614	-9.6696987
0.85722476	0.045172665	7094.7432	0.023223871	0.0036178459	0.023503978	-8.8544455
0.85716748	0.045178726	6317.6675	0.024197757	0.0023774572	0.024314271	-5.6113658
0.85714793	0.045183239	5634.436	0.025983376	0.0047237272	0.026409268	-10.30373
0.85716581	0.045177422	5021.6064	0.024100477	0.0012812569	0.024134511	-3.0431583
0.85719782	0.045179211	4476.4321	0.032360747	0.013980529	0.035251569	-23.36537
0.85713756	0.045179958	3986.2754	0.02998795	0.0068395492	0.030758033	-12.848054
0.85717618	0.045176453	3551.5906	0.031219348	0.0057484959	0.031744178	-10.43315
0.85714322	0.045174976	3166.0132	0.030418055	0.0099391593	0.032000702	-18.094906
0.85710138	0.045180832	2822.2908	0.0320074	0.0088282805	0.033202592	-15.419921
0.85715413	0.045176807	2515.8052	0.033426818	0.0092134466	0.034673329	-15.409825
0.8571043	0.045177757	2240.7168	0.029711608	0.0075609176	0.030658556	-14.277407
