Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.81784189	0.18018518	199998.14	-0.011482212	-0.10142718	0.10207503	96.458755
0.81785518	0.18017058	178249.33	-0.0052569918	-0.092964128	0.093112648	93.236549
0.81783968	0.18015926	158857.27	-0.0016087763	-0.083781034	0.083796479	91.100067
0.81782514	0.18014226	141580.69	0.0016399545	-0.07562764	0.075645417	88.757759
0.81783497	0.1801315	126178.37	-0.023015194	-0.076958761	0.08032652	106.64976
0.81780511	0.18011989	112455.46	0.005518008	-0.059072185	0.059329346	84.663414
0.81788218	0.18011916	100226.4	0.0069437711	-0.053766675	0.054213203	82.64119
0.8178398	0.18011005	89324.156	0.0088840285	-0.048180941	0.048993152	79.552643
0.81787926	0.18010843	79609.563	0.0097502917	-0.042027388	0.043143593	76.93853
0.81786394	0.1801091	70952.719	0.010217848	-0.03713065	0.038510904	74.613823
0.81781644	0.18010425	6,32E+04	0.0097939223	-0.032984633	0.034407947	73.462593
0.8178165	0.18010181	56357.633	0.010188915	-0.028998503	0.030736415	70.640564
0.81781584	0.18010103	50224.539	0.011623297	-0.029840114	0.032023951	68.718132
0.81782335	0.18009523	44759.504	0.011221857	-0.022106569	0.024791742	63.086491
0.8178184	0.18009332	39888.289	0.01178145	-0.019161811	0.022493945	58.415131
0.81786859	0.18009488	35555.2229999999	0.01433823	-0.014952234	0.020716036	46.200893
0.81785923	0.18009749	31686.088	0.012164504	-0.014663428	0.01905233	50.321537
0.81784123	0.18009445	28243.766	0.01139818	-0.011767899	0.016382977	45.914333
0.81791949	0.18008873	25172.58	0.012286423	-0.0084312167	0.014901061	34.458782
0.81783575	0.18009558	22435.422	0.01237623	-0.0071847099	0.014310525	30.136232
0.81791669	0.18009563	19995.176	0.013283546	-0.00546089	0.014362239	22.347652
0.8178612	0.18009267	17833.281	0.014460542	-0.0052867462	0.015396655	20.082314
0.81782013	0.18009105	15875.521	0.014458336	-0.0040195752	0.015006681	15.536511
0.81784254	0.18009497	14149.722	0.015762007	-0.0026193371	0.015978167	9.4352131
0.81781268	0.18009045	12609.483	0.015377506	-0.0025964908	0.015595173	9.5839901
0.81785882	0.18009393	11236.27	0.015216757	-0.0031713147	0.01554371	11.772465
0.81784785	0.18009737	10020.782	0.01275038	-0.0036388787	0.013259473	15.928414
0.81781733	0.1800878	8926.084	0.012321475	-0.0029728729	0.012675043	13.564827
0.81783336	0.18009444	7959.7627	0.012877311	0.00029902806	0.012880782	-1.3302442
0.81776679	0.18009219	7094.7432	0.012648615	0.00049842522	0.012658431	-2.2566023
0.81775153	0.18009439	6317.6675	0.014324075	0.00079924858	0.014346356	-3.1936538
0.81782371	0.18010002	5634.436	0.013622986	0.0026296359	0.013874464	-10.925393
0.81774998	0.18009059	5021.6064	0.015901824	0.004242728	0.01645809	-14.938957
0.81780833	0.18009259	4476.4321	0.014825986	0.0015804612	0.014909987	-6.0847936
0.81773823	0.18009044	3986.2754	0.015247203	0.0042623072	0.015831755	-15.618165
0.817738	0.18008965	3551.5906	0.017426841	0.0040406166	0.01788914	-13.05403
0.81777495	0.18009122	3166.0132	0.017249312	0.0028131891	0.017477209	-9.2628136
0.81778044	0.18008946	2822.2908	0.016714524	0.0036217847	0.017102417	-12.226119
0.81777054	0.18009006	2515.8052	0.016606059	0.0039756424	0.01707533	-13.463719
0.81779969	0.18009099	2240.7168	0.017803246	0.0037024922	0.01818417	-11.748185
0.81781411	0.18009377	1998.0815	0.018326042	0.0049821935	0.01899121	-15.209078
0.81778234	0.18008984	1780.5698	0.019073538	0.0047015068	0.019644441	-13.847008
0.81779712	0.18008441	1587.5402	0.019406237	0.0035615955	0.019730357	-10.39967
0.81777382	0.18009097	1413.6429	0.017961344	0.0039679012	0.018394405	-12.457326
0.81781423	0.18009229	1260.4036	0.01917555	0.0042155725	0.019633461	-12.398729
0.81773061	0.18009453	1123.921	0.019396899	0.0056808703	0.02021168	-16.323997
0.81780756	0.1800985	1001.6025	0.019538861	0.0057189106	0.020358611	-16.314445
0.8177458	0.18010178	892.57068	0.019608345	0.0082469098	0.021272017	-22.81073
0.81776518	0.18009625	795.2547	0.020333977	0.0075311684	0.021683846	-20.323299
0.81775486	0.18009348	708.41333	0.020630945	0.0058310758	0.021439154	-15.782275
0.81774324	0.18009595	631.81964	0.019740252	0.006163816	0.020680187	-17.340769
0.81773013	0.18009491	563.01819	0.021566734	0.0069287494	0.022652408	-17.810665
0.81772482	0.18009122	502.08871	0.022016527	0.008419049	0.023571335	-20.926693
0.81773293	0.1801002	447.43402	0.022425037	0.0075536487	0.02366305	-18.615582
0.81771433	0.18010057	398.59692	0.023387363	0.0093857907	0.025200432	-21.866524
0.81772393	0.18009402	355.11365	0.021741081	0.0088586425	0.023476588	-22.168978
0.8176946	0.1801004	316.72299	0.021985883	0.0092293825	0.023844508	-22.772018
0.81773174	0.18009505	282.25809	0.02292935	0.010940902	0.025405874	-25.508474
0.81771946	0.18009413	251.36742	0.022602545	0.011047659	0.025158018	-26.048433
0.8177231	0.18009659	224.21082	0.022445761	0.010892942	0.024949316	-25.887327
0.81771392	0.18009505	199.80815	0.022596058	0.012506747	0.025826354	-28.964195
0.81772375	0.18009598	178.00633	0.024089087	0.014173874	0.027949648	-30.472298
0.81772208	0.18009776	158.62947	0.024263799	0.016478671	0.029330505	-34.182243
0.81772774	0.18009465	141.31134	0.024069501	0.017490108	0.029753063	-36.004036
0.81773436	0.1801011	126.00809	0.025158562	0.018549263	0.031257454	-36.401138
0.81771433	0.18009712	112.33657	0.025999557	0.020384928	0.033038195	-38.098186
0.81770968	0.18009779	100.03201	0.027799536	0.022877768	0.036002867	-39.452843
0.81770849	0.18009961	89.229065	0.026897602	0.025146538	0.036821589	-43.072968
0.81771159	0.18009956	79.516533	0.02847218	0.027568238	0.039631713	-44.07589
0.81770027	0.18010043	70.838745	0.029369904	0.03014303	0.042085551	-45.744282
0.81769586	0.18009802	63.160755	0.030529974	0.032634728	0.044688977	-46.908485
0.81767017	0.1800963	56.241817	0.032328393	0.035723001	0.048179433	-47.855717
0.8176806	0.18009778	50.144413	0.03426886	0.039918471	0.052610256	-49.354858
0.81768274	0.18009186	44.728058	0.037983891	0.043180496	0.0575094	-48.663403
0.81770784	0.18009947	39.859692	0.039086651	0.047820006	0.061761793	-50.738457
0.8176713	0.18009354	35.511364	0.041607689	0.051976316	0.066578805	-51.322292
0.81768358	0.18009737	31.629551	0.045429993	0.055988941	0.072101638	-50.943775
0.81767589	0.18009314	28.203972	0.048657123	0.061765864	0.078629114	-51.770119
0.81771535	0.18009366	25.136742	0.053574249	0.065847941	0.084889054	-50.868008
0.81770223	0.18009653	22.385387	0.059608281	0.070943035	0.092661001	-49.962101
0.81770259	0.18009822	19.955299	0.064641811	0.076695912	0.10030367	-49.874718
0.81766641	0.18009753	17.796129	0.070751622	0.080449142	0.10713476	-48.669735
0.81766605	0.1800966	15.857576	0.080594264	0.088592134	0.11976644	-47.706501
0.81771529	0.18009909	14.13601	0.085927941	0.091845416	0.12577437	-46.906479
0.81767589	0.18009683	12.600808	0.094123766	0.095471673	0.13406761	-45.40733
0.81771618	0.18010454	11.224856	0.10382457	0.097675636	0.14254849	-43.252117
0.81767631	0.18009831	10.003201	0.11417724	0.10257084	0.15348361	-41.93486
0.81773531	0.18009824	8.9183798	0.13068679	0.10794231	0.16950096	-39.555408
0.81769329	0.18009537	7.9395342	0.13847499	0.10456412	0.17351939	-37.056892
0.81770205	0.18009453	7.0765405	0.1471618	0.10694637	0.18191789	-36.006897
0.81770128	0.18008904	6.3105822	0.1574693	0.10992248	0.19204044	-34.917221
0.81768721	0.18008934	5.6286025	0.17185201	0.10285234	0.2002791	-30.900253
0.81768864	0.18009424	5.0144415	0.18371241	0.10413469	0.21117358	-29.546097
0.81770492	0.18009798	4.4693937	0.19281703	0.098469511	0.21650554	-27.052895
0.8177281	0.18009468	3.9859693	0.20139658	0.094884016	0.22262876	-25.226542
0.81766188	0.18009592	3.5511365	0.20843191	0.084657378	0.2249683	-22.105181
0.81767237	0.18009015	3.1655185	0.21928124	0.078552291	0.23292644	-19.708855
0.81767637	0.18009743	2.8183618	0.22479022	0.078354247	0.23805468	-19.216822
0.81762803	0.1800961	2.513674	0.23045582	0.071397267	0.24126221	-17.213448
0.81764996	0.18009821	2.2398219	0.23522606	0.066622995	0.24447888	-15.813695
0.81761414	0.18009869	1.9970604	0.24160765	0.053998176	0.24756829	-12.598299
0.81764317	0.18009399	1.7796129	0.24535072	0.051360074	0.25066876	-11.823189
0.81763738	0.18009361	1.5846854	0.2465477	0.048837669	0.25133818	-11.204453
0.81761557	0.18009486	1.4122382	0.24813423	0.039433237	0.25124803	-9.0298748
0.81761777	0.18009573	1.2596743	0.25308266	0.036317188	0.25567514	-8.1661568
0.81759179	0.180093	1.1224856	0.25296199	0.031864628	0.25496101	-7.1795106
0.81758738	0.18009274	1.0000638	0.25504407	0.032169987	0.25706494	-7.1890388
