Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.75163698	0.90891425	199998.14	0.0042412709	0.0016296112	0.004543568	-21.018129
0.75169533	0.90787122	178249.33	0.0061477185	-0.0013244186	0.0062887622	12.157565
0.75177836	0.90697913	158857.27	0.0077012689	-0.0021347795	0.0079916725	15.493289
0.75188875	0.90641302	141580.69	0.0084405234	-0.0023420686	0.0087594362	15.508221
0.75193232	0.90596478	126178.37	0.01309083	0.0049308138	0.013988665	-20.639467
0.75193608	0.90575385	112455.46	0.009956779	-0.0033230807	0.010496681	18.456463
0.75195098	0.90551721	100226.4	0.010138611	-0.0035807532	0.010752359	19.452194
0.75197828	0.90537073	89324.156	0.011613209	-0.0030371794	0.012003794	14.656191
0.75198448	0.90534015	79609.563	0.012289421	-0.0029076659	0.012628713	13.311347
0.75182563	0.90526788	70952.719	0.012889021	-0.0020872883	0.013056939	9.1987972
0.75186306	0.90526831	6,32E+04	0.01303919	-0.0014428407	0.013118776	6.3143287
0.75184202	0.90527905	56357.633	0.013613714	-0.0011080448	0.013658732	4.6531501
0.75185961	0.90528467	50224.539	0.015132544	0.00033222069	0.01513619	-1.2576727
0.75185734	0.90515833	44759.504	0.014485545	0.00020764717	0.014487034	-0.82126641
0.75188369	0.90511774	39888.289	0.014950713	0.00031620779	0.014954057	-1.2116259
0.7518838	0.90516205	35555.2229999999	0.015592311	0.00064871926	0.0156058	-2.3824213
0.75189644	0.90509241	31686.088	0.016005468	0.00092981214	0.016032454	-3.32477
0.75186223	0.90521906	28243.766	0.015947146	0.00056635746	0.015957201	-2.0339851
0.75186181	0.90513745	25172.58	0.016600002	0.0004548938	0.016606234	-1.569697
0.75186235	0.90510992	22435.422	0.017332673	0.0015324373	0.017400285	-5.0525661
0.75184786	0.90513	19995.176	0.017449742	0.00097223936	0.017476806	-3.1890256
0.75180787	0.90514673	17833.281	0.017902084	0.0012806688	0.017947834	-4.0918212
0.75185078	0.90516058	15875.521	0.01846559	0.0016946262	0.018543186	-5.2434673
0.7518602	0.90505103	14149.722	0.014476877	-0.0025893997	0.014706629	10.140945
