0.84245622	0.045395256	112.33657	0.026439801	0.023654301	0.035476599	-41.817326
0.84226328	0.04539328	100.03201	0.02718392	0.025928026	0.037566315	-43.645428
0.84237689	0.045396225	89.229065	0.029896339	0.025194274	0.039096579	-40.121544
0.84219831	0.045397606	79.516533	0.02928945	0.029741701	0.041742552	-45.438946
0.8424319	0.045400124	70.838745	0.031051807	0.034508493	0.046422526	-48.018143
0.84224516	0.045395611	63.160755	0.028926453	0.039677773	0.049102601	-53.906673
0.8423624	0.045399769	56.241817	0.033789877	0.038807474	0.051456545	-48.953735
0.84227622	0.045400291	50.144413	0.035803176	0.041700389	0.054961715	-49.351227
0.84236383	0.045394829	44.728058	0.029918756	0.050048534	0.058309413	-59.129234
0.84232968	0.045396561	39.859692	0.035975754	0.058084667	0.068323374	-58.227272
0.8423177	0.045398258	35.511364	0.040705226	0.05875545	0.071478099	-55.286144
0.84253401	0.045397793	31.629551	0.038703553	0.065052912	0.075695746	-59.24926
0.84231287	0.045391399	28.203972	0.04164876	0.074244551	0.085128568	-60.709003
0.84243518	0.045397606	25.136742	0.046509743	0.0809104	0.093325503	-60.10841
0.84228778	0.045402325	22.385387	0.045870375	0.090792663	0.10172217	-63.196129
0.84246445	0.045393204	19.955299	0.048374094	0.10116296	0.11213383	-64.44381
0.84223193	0.045399956	17.796129	0.057048608	0.10500818	0.11950424	-61.485752
0.8424468	0.045398556	15.857576	0.060219478	0.1167062	0.13132678	-62.706623
0.84220326	0.045400383	14.13601	0.058906168	0.13075736	0.14341347	-65.748444
0.84243244	0.045398426	12.600808	0.073541492	0.14445992	0.16210188	-63.020317
0.8421846	0.045406464	11.224856	0.082684338	0.14621173	0.16797192	-60.511364
0.84241223	0.045396969	10.003201	0.094736591	0.17395766	0.19808152	-61.427479
0.84214544	0.045399433	8.9183798	0.096724875	0.1831021	0.20707989	-62.154453
0.84241307	0.045396313	7.9395342	0.12609699	0.19440673	0.23172058	-57.031567
0.84218812	0.045387703	7.0765405	0.15090437	0.2059084	0.25528494	-53.763378
0.84228301	0.045387218	6.3105822	0.15423706	0.22359525	0.27163193	-55.401905
0.84231687	0.045382984	5.6286025	0.16142383	0.25676957	0.30329567	-57.843575
0.8421948	0.045393745	5.0144415	0.18953165	0.26459044	0.32546943	-54.385185
0.84220827	0.045393829	4.4693937	0.22826874	0.28141958	0.36235839	-50.953346
0.84222555	0.045393597	3.9859693	0.25618276	0.29542062	0.39102808	-49.068836
0.84226769	0.045392067	3.5511365	0.28583017	0.27578929	0.3971884	-43.97575
0.84225219	0.045390995	3.1655185	0.32058614	0.29527974	0.43585044	-42.646996
0.84216017	0.045397285	2.8183618	0.34805065	0.32663825	0.4773173	-43.182232
0.84210247	0.045394089	2.513674	0.37001875	0.30952644	0.48241112	-39.913006
0.84214532	0.045393532	2.2398219	0.41342267	0.29905629	0.51024795	-35.880733
0.84205687	0.045393997	1.9970604	0.44766939	0.29266307	0.53484535	-33.17458
0.84210891	0.045394466	1.7796129	0.45330164	0.30387983	0.54573375	-33.836716
0.84215873	0.045395279	1.5846854	0.4949359	0.28305748	0.57016057	-29.765558
0.8421247	0.045395287	1.4122382	0.50728184	0.30722231	0.5930602	-31.200127
0.84211731	0.045393314	1.2596743	0.59662592	0.25455108	0.64865917	-23.10557
0.84213531	0.045395409	1.1224856	0.58682889	0.29297757	0.65589941	-26.530916
0.84209555	0.045394176	1.0000638	0.59612113	0.19436227	0.62700647	-18.058294
