Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.72396708	0.90883081	199998.14	0.0020536385	0.0021200418	0.0029516111	-45.911499
0.72433072	0.90801764	178249.33	0.0045918692	-0.00052887824	0.0046222261	6.5702119
0.72524452	0.90709833	158857.27	0.0059326026	-0.0019873853	0.0062566344	18.520533
0.72571653	0.90643506	141580.69	0.0066242903	-0.0020169136	0.0069245333	16.934046
0.72458065	0.90605939	126178.37	0.017027346	-0.0055725817	0.017916031	18.121847
0.72471905	0.90594647	112455.46	0.0083313501	-0.0026932119	0.0087558432	17.914066
0.72422177	0.90558948	100226.4	0.0094699385	-0.0026519082	0.0098342439	15.644072
0.72453642	0.90549969	89324.156	0.0093368953	-0.0032682109	0.0098923612	19.291674
0.72556555	0.90538452	79609.563	0.010503144	-0.0027921475	0.01086794	14.887145
0.72570467	0.90529169	70952.719	0.011575957	-0.0023608196	0.011814239	11.52692
0.72453707	0.90527905	6,32E+04	0.011276537	-0.0021142133	0.01147302	10.618981
0.72433418	0.90533008	56357.633	0.011866646	-0.0014372182	0.011953363	6.9056921
0.72533375	0.90532751	50224.539	0.016325891	-0.0061043417	0.017429793	20.501051
0.72577882	0.90512665	44759.504	0.012212076	0.00050194788	0.012222388	-2.3536797
0.72436255	0.90520825	39888.289	0.01277582	0.00030701709	0.012779508	-1.3766161
0.72519416	0.90510431	35555.2229999999	0.013743484	0.00054626825	0.013754336	-2.2761621
0.72570407	0.90518927	31686.088	0.01369194	0.00037407072	0.01369705	-1.5649602
0.72460681	0.90514606	28243.766	0.015353098	-0.001012501	0.015386447	3.7730594
0.72477424	0.90511658	25172.58	0.014719986	0.00030444452	0.014723134	-1.1848449
0.72573978	0.90518146	22435.422	0.01485322	0.00069687719	0.014869559	-2.6862097
0.72567505	0.90514569	19995.176	0.015586284	0.00081985391	0.015607832	-3.0110395
0.72432935	0.90517993	17833.281	0.015578824	0.0014845972	0.015649403	-5.4436111
0.72474957	0.90516205	15875.521	0.016443374	0.0015567063	0.016516896	-5.4081154
0.72536647	0.90517285	14149.722	0.01613754	0.0013389273	0.016192989	-4.7429519
0.72570783	0.90521204	12609.483	0.015551131	0.002199576	0.015705917	-8.050601
0.72581756	0.90526862	11236.27	0.016613614	0.0024957014	0.01680002	-8.543108
0.7243883	0.90513599	10020.782	0.016723521	0.0020876408	0.016853319	-7.1155734
0.72437268	0.90521307	8926.084	0.015833071	0.0025789631	0.016041731	-9.2513533
0.72534299	0.90507782	7959.7627	0.016421765	0.0021897929	0.016567122	-7.5954127
0.72573417	0.90515613	7094.7432	0.016335487	0.0027050059	0.016557936	-9.4023333
0.72565061	0.90534094	6317.6675	0.016373068	0.002880739	0.016624561	-9.9787035
0.72472847	0.90550714	5634.436	0.017443547	0.0029155379	0.017685521	-9.4887829
0.72444463	0.90547174	5021.6064	0.017235272	0.0028903869	0.017475953	-9.5200205
0.72551668	0.90549481	4476.4321	0.015256098	0.0017163532	0.015352341	-6.4189434
0.72615826	0.9053327	3986.2754	0.017476415	0.0027122595	0.017685628	-8.8216667
0.72553188	0.90552576	3551.5906	0.017370738	0.0031624378	0.017656261	-10.318007
