Ewe/V	I/A	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg
0.72620511	0.90860724	199998.14	0.0022353774	0.0027004119	0.0035055866	-50.382339
0.7269665	0.90796173	178249.33	0.0041204938	-0.00020913234	0.0041257977	2.9055078
0.72635591	0.9071203	158857.27	0.0059397332	-0.0018265041	0.0062142215	17.092981
0.72759229	0.90641974	141580.69	0.0070646442	-0.0020649827	0.0073602549	16.293545
0.72601545	0.90600385	126178.37	0.010400466	0.031552244	0.033222187	-71.756393
0.72781527	0.90558093	112455.46	0.0076842844	-0.002988464	0.0082449466	21.251354
0.7258026	0.90566589	100226.4	0.0088117244	-0.0030982643	0.0093405424	19.372032
0.72720003	0.90541211	89324.156	0.010167621	-0.0031598792	0.010647316	17.264128
0.72611284	0.90541992	79609.563	0.010245332	-0.0025745826	0.010563867	14.105961
0.72750944	0.9052597	70952.719	0.010966237	-0.0026373477	0.011278916	13.522658
0.72594959	0.90516687	6,32E+04	0.011750773	-0.0022415163	0.011962652	10.799702
0.72695756	0.90515906	56357.633	0.012028269	-0.0016404826	0.012139623	7.7664008
0.72610873	0.90508234	50224.539	0.011533065	-0.0047732503	0.012481807	22.483454
0.72670871	0.90513672	44759.504	0.012516101	-0.0000506629	0.012516203	0.23192163
0.72585571	0.90512036	39888.289	0.01248246	0.00058312592	0.012496073	-2.6746635
0.72815919	0.90512073	35555.2229999999	0.013586204	-0.00023492237	0.013588236	0.9906165
0.72659487	0.90510876	31686.088	0.013124161	-0.00052045222	0.013134477	2.2709336
0.72594422	0.90518738	28243.766	0.01359202	0.0005613956	0.013603608	-2.3651619
0.72718585	0.90504279	25172.58	0.014988926	0.000830053	0.015011892	-3.1696739
0.72584152	0.90502643	22435.422	0.015314927	0.0008880932	0.015340655	-3.3187928
0.727539	0.90519409	19995.176	0.015349916	0.00081170234	0.015371363	-3.0269768
0.72620094	0.9051922	17833.281	0.015474296	0.0011724528	0.015518649	-4.3328943
0.72685593	0.90505212	15875.521	0.015357486	0.001373317	0.015418767	-5.1099854
0.72770607	0.905133	14149.722	0.01652056	0.0023066672	0.016680816	-7.9484816
0.72611779	0.90514825	12609.483	0.015518453	0.0013740482	0.015579165	-5.0599365
0.72638446	0.90506812	11236.27	0.016186541	0.0018289553	0.016289541	-6.4466424
0.72728771	0.90525488	10020.782	0.016145272	0.0019203854	0.01625908	-6.7831283
0.72680527	0.90505811	8926.084	0.016158335	0.0026396287	0.01637252	-9.2778969
0.7260161	0.90518213	7959.7627	0.016136708	0.0023939556	0.016313318	-8.4385462
0.7275489	0.90503052	7094.7432	0.01576357	0.0021751935	0.015912939	-7.8565516
0.72588146	0.90527496	6317.6675	0.016837828	0.0025494203	0.017029738	-8.6097746
0.72749418	0.90550262	5634.436	0.017183956	0.0025454473	0.017371461	-8.4259119
0.72609687	0.90546393	5021.6064	0.014534087	0.005155948	0.015421527	-19.532072
0.72665316	0.90539832	4476.4321	0.016325327	0.0021780473	0.016469978	-7.5992541
0.72621739	0.90545831	3986.2754	0.016693773	0.0032863233	0.01701417	-11.136797
0.72668803	0.90539642	3551.5906	0.017500443	0.0028259265	0.017727137	-9.1727953
0.72742605	0.90540729	3166.0132	0.01797479	0.0033333809	0.018281261	-10.506011
0.72653514	0.90540948	2822.2908	0.018016988	0.0033906694	0.018333262	-10.658003
0.72665966	0.90550452	2515.8052	0.018575545	0.0041040983	0.019023525	-12.458832
0.72668815	0.90549371	2240.7168	0.018513661	0.004203076	0.01898477	-12.790804
0.72622532	0.90541327	1998.0815	0.018378504	0.0033154252	0.018675156	-10.226
0.72695768	0.90535699	1780.5698	0.018132262	0.0040192162	0.018572373	-12.498163
0.72724664	0.9054259	1587.5402	0.01919313	0.0041647293	0.019639786	-12.242851
0.72657579	0.90534094	1413.6429	0.019344725	0.0037476914	0.019704405	-10.9642
0.72705132	0.90550342	1260.4036	0.018651642	0.0040083588	0.019077491	-12.128759
0.7263971	0.90545569	1123.921	0.0197326	0.0045076273	0.020240905	-12.867602
0.72765166	0.90553094	1001.6025	0.019334566	0.0053544324	0.020062288	-15.479312
0.72592324	0.90544269	892.57068	0.019965747	0.0052697989	0.0206495	-14.78557
0.72760618	0.90546057	795.2547	0.020830408	0.0046181125	0.021336187	-12.50032
0.72584116	0.90547437	708.41333	0.020933019	0.0055914824	0.021666933	-14.955292
0.72763526	0.90556189	631.81964	0.020777225	0.0057453942	0.021556962	-15.45738
0.72589248	0.9056413	563.01819	0.020454101	0.0064084535	0.021434518	-17.396242
0.72683781	0.90544971	502.08871	0.02140281	0.0067605958	0.022445176	-17.529984
0.72620642	0.90552612	447.43402	0.021324053	0.0080016423	0.022775898	-20.568111
0.72685641	0.90551788	398.59692	0.022179987	0.0080101127	0.023582064	-19.856752
0.72583532	0.90549896	355.11365	0.022348842	0.0079380292	0.023716725	-19.554401
0.72682726	0.90557349	316.72299	0.022757154	0.008195132	0.02418777	-19.804575
0.72679663	0.90546802	282.25809	0.023007868	0.0090599041	0.024727391	-21.493238
0.7267046	0.90543372	251.36742	0.021817336	0.01071062	0.024304599	-26.147459
0.72594094	0.90559692	224.21082	0.024142105	0.010699199	0.026406705	-23.901766
0.72690308	0.90554883	199.80815	0.024357017	0.011998362	0.027151886	-26.225039
0.72589302	0.9055675	178.00633	0.025543444	0.014499336	0.029371725	-29.580732
0.72670871	0.90546014	158.62947	0.026574917	0.013114452	0.029634694	-26.265873
0.72588873	0.90536627	141.31134	0.025793443	0.015135466	0.029906254	-30.404202
0.72700351	0.90540802	126.00809	0.026819782	0.015925029	0.031191461	-30.70096
0.72578186	0.9055351	112.33657	0.027276566	0.018121436	0.032747481	-33.598438
0.72686559	0.90546057	100.03201	0.029724298	0.020559447	0.036141731	-34.670502
0.72611886	0.9055127	89.229065	0.030318845	0.019114798	0.035841428	-32.229763
0.7268216	0.90554584	79.516533	0.031311538	0.021250792	0.03784189	-34.164299
0.72660083	0.9054881	70.838745	0.034656774	0.024643846	0.042525418	-35.415989
0.72656709	0.90550977	63.160755	0.036035549	0.026410297	0.044677339	-36.237526
0.72642595	0.90541956	56.241817	0.035355657	0.028865738	0.04564267	-39.229542
0.72679776	0.9055116	50.144413	0.038680226	0.030337302	0.049158029	-38.107456
0.72614229	0.90548926	44.728058	0.044108946	0.030966181	0.053893447	-35.070335
0.72697651	0.90545831	39.859692	0.045583796	0.03214936	0.055780496	-35.194569
