0.85783452	0.045149113	199998.14	-0.020460078	-0.10943104	0.11132729	100.59019
0.85787523	0.045147022	178249.33	-0.011106732	-0.098249689	0.098875478	96.449677
0.85788321	0.045131508	158857.27	-0.0045963433	-0.091954902	0.0920697	92.861534
0.8578378	0.045132946	141580.69	0.00075226923	-0.085398771	0.085402086	89.4953
0.85792404	0.045118919	126178.37	0.48440638	0.48713061	0.68698311	-45.16066
0.85786742	0.045110863	112455.46	0.0095662745	-0.068570688	0.069234766	82.057945
0.85794383	0.045117207	100226.4	0.010485725	-0.060815156	0.061712507	80.21727
0.85786825	0.045118565	89324.156	0.011797197	-0.053287756	0.054578006	77.516823
0.85786635	0.045113045	79609.563	0.012572758	-0.046966773	0.048620488	75.013603
0.85791391	0.045111423	70952.719	0.013427395	-0.040518086	0.042685013	71.665184
0.85783631	0.045106945	6,32E+04	0.011747272	-0.03431984	0.036274645	71.104538
0.85785741	0.045104786	56357.633	0.014441386	-0.032611426	0.035665933	66.1147
0.85780936	0.045105343	50224.539	0.010298574	-0.037514184	0.038902115	74.649063
0.85785621	0.045104504	44759.504	0.014343434	-0.022335062	0.026544098	57.291683
0.8578586	0.045109856	39888.289	0.013148131	-0.019520404	0.023535494	56.037434
0.85779864	0.045109074	35555.2229999999	0.013720226	-0.014987974	0.020319548	47.528526
0.85790217	0.045103439	31686.088	0.01557945	-0.015358191	0.021876775	44.59024
0.85778499	0.045106239	28243.766	0.012480353	-0.012906652	0.017953854	45.962021
0.85780269	0.045112	25172.58	0.016507117	-0.0081215808	0.018396875	26.197407
0.85779274	0.045106239	22435.422	0.016868904	-0.0082020164	0.018757211	25.929996
0.85777336	0.045108479	19995.176	0.015115642	-0.0048178337	0.015864871	17.678728
0.85779172	0.045102268	17833.281	0.016123019	-0.0048605101	0.016839724	16.776169
0.85774249	0.045106163	15875.521	0.01581247	-0.0017739609	0.015911667	6.401103
0.85778737	0.045108627	14149.722	0.025627634	-0.030035237	0.039482795	49.527458
0.85779953	0.045110531	12609.483	0.01889341	0.0015280027	0.018955097	-4.6237273
0.85778159	0.045104263	11236.27	0.0182111	-0.0046442715	0.018793974	14.306854
0.85775703	0.045104916	10020.782	0.013602247	-0.0016213972	0.013698542	6.7976222
0.85778397	0.045105846	8926.084	0.014116618	-0.0019711752	0.014253576	7.9491029
0.85778624	0.045106293	7959.7627	0.01524658	0.0019566487	0.01537162	-7.3130016
0.85776973	0.045103718	7094.7432	0.014537574	0.00077510357	0.014558222	-3.051964
0.85776353	0.045112633	6317.6675	0.011136257	0.0058979038	0.012601647	-27.906265
0.85777277	0.045112148	5634.436	0.01556759	0.0033994489	0.015934432	-12.318147
0.85775357	0.045107471	5021.6064	0.017096944	-0.0036351597	0.017479127	12.003501
0.85769928	0.045103718	4476.4321	0.015271679	0.0044996245	0.015920766	-16.417004
0.8577705	0.045109055	3986.2754	0.019711103	0.0031499821	0.019961212	-9.0795221
0.85773879	0.04510331	3551.5906	0.018187322	0.0039417516	0.01860957	-12.228628
0.85775	0.045109055	3166.0132	0.015823141	0.005214944	0.016660355	-18.241034
0.85776573	0.045106255	2822.2908	0.019230906	0.0016244241	0.019299392	-4.8282814
